dblp_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Bettati:Riccardo__1994,2.209297097449406,6.352936743250421,4.063429644322265,3.902056991355255,9.375798705158266,9.018625137159235,8.681894503351716,1.6728094678460528,11.289141518176624,9.335388445252596,18.024811448839017,7.255156999128559,4.20778878591725,8.13951419978478,5.251352542579984,6.356027056233616,1.2315514575691924,1.1937511154843088,0.0,1.1232590248778695,0.0
Beveridge:J=_Ross__1993,2.4119594510180393,0.0,4.418594194898812,4.235291162166948,8.12685928864453,5.853085487032883,1.8751597410316532,9.018625137159235,5.20913670201103,8.364047339230265,8.063672512983302,3.1117961484175325,4.506202862209754,4.353094199477136,4.20778878591725,5.426342799856521,6.56419067822498,6.356027056233616,6.157757287845962,2.3875022309686176,4.630756362917854
Bhandarkar:Suchendra_M=__1989,0.0,2.7745235004123305,7.934427459986176,12.621208152189263,2.4119594510180393,6.921607057949043,15.465079682145843,19.058810229751263,12.190288932966794,7.80411398271051,7.500638964126613,9.018625137159235,5.20913670201103,3.3456189356921056,6.4509380103866425,6.223592296835065,16.52274382810243,14.510313998257118,15.428558881696585,6.782928499820651,9.189866949514972
Bhattacharya:Binay_K=__1982,4.295879940054407,12.12624937746648,0.0,0.0,0.0,0.0,12.2618015260278,2.9143644012641174,0.0,21.1584732266298,5.048483260875706,4.823918902036079,2.3072023526496808,2.209297097449406,4.235291162166948,8.12685928864453,3.902056991355255,5.62547922309496,5.411175082295543,5.20913670201103,8.364047339230265
Bhuyan:Laxmi_N=__1982,21.479399700272033,12.12624937746648,7.622073102180838,18.000048652905825,6.81336158803016,22.603445890597577,9.19635114452085,17.486186407584704,16.647141002473983,15.868854919972351,12.621208152189263,21.707635059162353,11.536011763248403,22.09297097449406,8.470582324333895,4.063429644322265,3.902056991355255,9.375798705158266,12.626075192022933,3.4727578013406863,6.691237871384211
Biswas:Gautam__1983,0.0,3.811036551090419,10.800029191743496,3.40668079401508,25.83250958925437,9.19635114452085,26.229279611377056,13.872617502061653,2.6448091533287252,5.048483260875706,7.235878353054118,2.3072023526496808,2.209297097449406,6.352936743250421,10.158574110805665,3.902056991355255,9.375798705158266,16.23352524688663,5.20913670201103,10.036856807076315,9.676407015579963
Bonner:Anthony_J=__1991,2.6448091533287252,5.048483260875706,4.823918902036079,6.921607057949043,4.418594194898812,8.470582324333895,14.222003755127927,7.80411398271051,3.7503194820633063,1.8037250274318477,3.4727578013406863,0.0,0.0,3.1117961484175325,0.0,2.9020627996514237,2.805192523944833,1.35658569996413,6.56419067822498,1.2712054112467233,1.2315514575691924
Boppana:Rajendra_V=__1991,10.5792366133149,0.0,7.235878353054118,9.228809410598725,8.837188389797625,4.235291162166948,4.063429644322265,1.9510284956776276,3.7503194820633063,1.8037250274318477,3.4727578013406863,1.6728094678460528,3.2254690051933212,3.1117961484175325,6.0082704829463385,4.353094199477136,11.220770095779333,2.7131713999282603,3.938514406934989,0.0,1.2315514575691924
Borgida:Alexander__1977,9.15131701054975,8.591759880108814,4.04208312582216,11.433109653271256,46.80012649755515,3.40668079401508,6.458127397313593,6.1309007630139,20.400550808848823,5.549047000824661,2.6448091533287252,17.66969141306497,4.823918902036079,6.921607057949043,6.6278912923482185,8.470582324333895,6.095144466483397,5.853085487032883,11.25095844618992,7.21490010972739,3.4727578013406863
Bose:Bella__1980,4.885269831969991,0.0,8.591759880108814,0.0,11.433109653271256,3.600009730581166,3.40668079401508,0.0,3.06545038150695,5.828728802528235,8.323570501236992,7.934427459986176,7.572724891313559,7.235878353054118,6.921607057949043,4.418594194898812,8.470582324333895,8.12685928864453,11.706170974065763,7.500638964126613,9.018625137159235
