source,stage,value
simulated,years_8_20,1.5232301374170438
simulated,years_8_20,0.3234683176619493
simulated,years_8_20,-12.61743455090697
simulated,years_8_20,4.3737572727375325
simulated,years_8_20,2.693803167212523
simulated,years_8_20,-0.5043636632152526
simulated,years_8_20,-2.882803761450714
simulated,years_8_20,-0.34506337057948144
simulated,years_8_20,-8.639138283785755
simulated,years_8_20,-1.6222604387988848
simulated,years_8_20,-1.570899499301433
simulated,years_8_20,-0.4139160192026127
simulated,years_8_20,-0.07330873395966453
simulated,years_8_20,-2.3482404226161133
simulated,years_8_20,3.1507402646358713
simulated,years_8_20,-9.042186323113098
simulated,years_8_20,-0.004271418717672282
simulated,years_8_20,-1.2178972780085497
simulated,years_8_20,0.07130688216808956
simulated,years_8_20,0.7937896681266317
simulated,years_8_20,-12.932057634717811
simulated,years_8_20,-0.8973830548901061
simulated,years_8_20,0.5315738092393938
simulated,years_8_20,-1.1553352992821395
simulated,years_8_20,7.092607986844006
simulated,years_8_20,14.412460413674905
simulated,years_8_20,-1.208206871380244
simulated,years_8_20,0.5065403815403465
simulated,years_8_20,-0.3818806479959358
simulated,years_8_20,0.9331022392090738
simulated,years_8_20,-1.2905103255515797
simulated,years_8_20,1.2287624721050965
simulated,years_8_20,1.2053332151853595
simulated,years_8_20,0.626829687891832
simulated,years_8_20,24.470922881269473
simulated,years_8_20,1.037557809123678
simulated,years_8_20,-1.9020749586416092
simulated,years_8_20,10.592099051963288
simulated,years_8_20,-16.574269531999917
simulated,years_8_20,0.18629585587976027
simulated,years_8_20,-0.0875982818519605
simulated,years_8_20,66.7920341604697
simulated,years_8_20,0.41695552729111496
simulated,years_8_20,-0.861390307049791
simulated,years_8_20,-9.5425487540608
simulated,years_8_20,-1.271040682402302
simulated,years_8_20,-3.3141276256779335
simulated,years_8_20,-5.875468385428243
simulated,years_8_20,1.8090861710668387
simulated,years_8_20,1.0471706798119058
simulated,years_8_20,40.753714766372035
simulated,years_8_20,-1.7416645093871186
simulated,years_8_20,-3.257237588313645
simulated,years_8_20,0.10527286037484451
simulated,years_8_20,-8.621635261946487
simulated,years_8_20,24.17952975707286
simulated,years_8_20,-0.585954733545679
simulated,years_8_20,-0.058561549132472024
simulated,years_8_20,1.140603855642702
simulated,years_8_20,-0.08164688093791461
simulated,years_8_20,1.5774787482023278
simulated,years_8_20,4.359746495152148
simulated,years_8_20,0.0
simulated,years_8_20,14.156131171970392
simulated,years_8_20,0.28422385586586074
simulated,years_8_20,-27.595371125009912
simulated,years_8_20,-0.27570927421155145
simulated,years_8_20,0.9398465506323088
simulated,years_8_20,-2.1112452779870985
simulated,years_8_20,2.1329762469928424
simulated,years_8_20,3.2519388398663622
simulated,years_8_20,-7.5091612119481885
simulated,years_8_20,24.449631395471478
simulated,years_8_20,-20.31498851264129
simulated,years_8_20,-0.35278323723750915
simulated,years_8_20,-4.131820485715199
simulated,years_8_20,26.779862073788756
simulated,years_8_20,-2.2109884175619268
simulated,years_8_20,-2.733162161531567
simulated,years_8_20,-10.873823222166463
simulated,years_8_20,-3.6575806802530115
simulated,years_8_20,-129.332509713989
simulated,years_8_20,-0.18825088073456775
simulated,years_8_20,-0.854274099608157
simulated,years_8_20,4.253814317256883
simulated,years_8_20,-1.6441046962108419
simulated,years_8_20,-8.598631804539863
simulated,years_8_20,0.07327600192811623
simulated,years_8_20,0.2261802425295497
simulated,years_8_20,3.8467426357640333
simulated,years_8_20,-63.374317890336044
simulated,years_8_20,0.7844431786978534
simulated,years_8_20,-1.8301978069868603
simulated,years_8_20,2.402539618512929
simulated,years_8_20,0.060220078193710114
simulated,years_8_20,0.9502558539512868
simulated,years_8_20,-0.8055172853608167
simulated,years_8_20,0.30083574787101175
simulated,years_8_20,19.477522267525124
simulated,years_8_20,0.5584102345914752
simulated,years_8_20,1.2105340309481827
simulated,years_8_20,-34.47423841362653
simulated,years_8_20,-122.87013546509647
simulated,years_8_20,-5.4910710199210655
simulated,years_8_20,10.892751532282317
simulated,years_8_20,1.9636654427734515
simulated,years_8_20,-14.961509992828205
simulated,years_8_20,-15.197861839195838
simulated,years_8_20,0.3087261349489818
simulated,years_8_20,-19.73080748059722
simulated,years_8_20,8.965895111576485
simulated,years_8_20,-1.19702008949091
simulated,years_8_20,-1.8779179742220193
simulated,years_8_20,0.7735257074928942
simulated,years_8_20,8.878462050188139
simulated,years_8_20,-0.13543269898039068
simulated,years_8_20,5.667423131014544
simulated,years_8_20,-12.026051691754128
simulated,years_8_20,7.421575825713632
simulated,years_8_20,-1.2128095645182662
simulated,years_8_20,-0.2132483698312816
simulated,years_8_20,1.248856099313313
simulated,years_8_20,0.9092980726508895
simulated,years_8_20,1.3159488044522343
simulated,years_8_20,8.087011847365886
simulated,years_8_20,0.1662660016198947
simulated,years_8_20,-13.726805385935153
simulated,years_8_20,-2.128694538694252
simulated,years_8_20,18.778162585934062
simulated,years_8_20,1.4388231397526017
simulated,years_8_20,-0.13278556991059864
simulated,years_8_20,-1.3726752352122078
simulated,years_8_20,-37.21388391193204
simulated,years_8_20,-3.9403614638412865
simulated,years_8_20,-4.2849401998085614
simulated,years_8_20,-1.6503324439224398
simulated,years_8_20,0.5905775308042747
simulated,years_8_20,-10.436123406141748
simulated,years_8_20,0.4089481447921499
simulated,years_8_20,0.5612585887891486
simulated,years_8_20,3.2354209893946564
simulated,years_8_20,-6.662303829411701
simulated,years_8_20,0.42282331369358217
simulated,years_8_20,-13.398101201820653
simulated,years_8_20,-9.502784732033117
simulated,years_8_20,7.130113914813927
simulated,years_8_20,-0.32070478874552244
simulated,years_8_20,-3.949225775286382
simulated,years_8_20,0.7100740281669398
simulated,years_8_20,4.120085369352676
simulated,years_8_20,0.1604521666238783
simulated,years_8_20,-0.340854572188946
simulated,years_8_20,-7.010771163190265
simulated,years_8_20,-0.5072528788637403
simulated,years_8_20,1.565290557010604
simulated,years_8_20,-4.4915231948829835
simulated,years_8_20,2.049107460737912
simulated,years_8_20,-0.8345736272674551
simulated,years_8_20,-32.542330264907434
simulated,years_8_20,0.4326341014143784
simulated,years_8_20,5.503757105004026
simulated,years_8_20,-2.7300841162670038
simulated,years_8_20,-4.054393298935729
simulated,years_8_20,0.28740210953898093
simulated,years_8_20,4.133366912609171
simulated,years_8_20,3.6537770192086354
simulated,years_8_20,1.0536817657977569
simulated,years_8_20,-4.4002955966624
simulated,years_8_20,8.338632360117144
simulated,years_8_20,-1.0793388054320499
simulated,years_8_20,2.2520844133782205
simulated,years_8_20,0.10096719176985092
simulated,years_8_20,-0.5063818565821716
simulated,years_8_20,-2.2796638851407076
simulated,years_8_20,0.9742187256714394
simulated,years_8_20,-4.431729277854215
simulated,years_8_20,-1.4277249839448203
simulated,years_8_20,1.439002643421957
simulated,years_8_20,1.92005636422455
simulated,years_8_20,0.4347294526801635
simulated,years_8_20,-1.691417741099487
simulated,years_8_20,0.5647265037761207
simulated,years_8_20,-3.8966831331029352
simulated,years_8_20,-12.112003009331625
simulated,years_8_20,1.6423838117583471
simulated,years_8_20,1.9403956049366942
simulated,years_8_20,1.1522703387916167
simulated,years_8_20,-3.5503111933356024
simulated,years_8_20,4.660870320732303
simulated,years_8_20,0.1628417498610517
simulated,years_8_20,-0.010081404512745973
simulated,years_8_20,7.668208578905405
simulated,years_8_20,1.1393625493946367
simulated,years_8_20,-7.226508424919547
simulated,years_8_20,0.6651971134918606
simulated,years_8_20,-1.8255747855861644
simulated,years_8_20,0.5226907948225952
simulated,years_8_20,-3.8644845160964905
simulated,years_8_20,0.6376569357387796
simulated,years_8_20,-3.2964739674018695
simulated,years_8_20,3.1132058330683696
simulated,years_8_20,10.300926365923072
simulated,years_8_20,0.15500614116515798
simulated,years_8_20,-0.9457139133826913
simulated,years_8_20,-0.5069247816172351
simulated,years_8_20,0.4153315766114918
simulated,years_8_20,1.6601042454997623
simulated,years_8_20,-17.546754804284653
simulated,years_8_20,-2.4073532252911356
simulated,years_8_20,-6.868060562704833
simulated,years_8_20,6.617989006963084
simulated,years_8_20,-5.5309895234731234
simulated,years_8_20,-9.863187772632001
simulated,years_8_20,22.45073430811665
simulated,years_8_20,0.7360981800176081
simulated,years_8_20,0.7819948896841993
simulated,years_8_20,-1.4155526901758455
simulated,years_8_20,-0.11817989579169108
simulated,years_8_20,6.201144356381254
simulated,years_8_20,-2.9207473922360565
simulated,years_8_20,-1.9521184126831301
simulated,years_8_20,-5.320310871876263
simulated,years_8_20,7.995842047723276
simulated,years_8_20,-0.5492062409440567
simulated,years_8_20,-1.1884687332155721
simulated,years_8_20,-1.8019613339727294
simulated,years_8_20,10.574739356594996
simulated,years_8_20,-1.4313750643021919
simulated,years_8_20,-1.1780804936824518
simulated,years_8_20,1.335856147891585
simulated,years_8_20,6.093977614616774
simulated,years_8_20,1.684380576335245
simulated,years_8_20,-4.547452678574473
simulated,years_8_20,0.1620266659054561
simulated,years_8_20,-1.4078029544652413
simulated,years_8_20,0.14700420060212593
simulated,years_8_20,5.62712253020087
simulated,years_8_20,-22.851074461504478
simulated,years_8_20,0.5205409895461645
simulated,years_8_20,11.89605456540665
simulated,years_8_20,-0.274042679762031
simulated,years_8_20,-3.348338498754236
simulated,years_8_20,-2.5387393141882386
simulated,years_8_20,4.063215140037588
simulated,years_8_20,2.693927445275632
simulated,years_8_20,0.9356008094006065
simulated,years_8_20,0.678053477147972
simulated,years_8_20,0.16035154767145787
simulated,years_8_20,6.870977145219831
simulated,years_8_20,1.7338514280172068
simulated,years_8_20,6.656939944489837
simulated,years_8_20,12.822562215095328
simulated,years_8_20,-2.975430185389021
simulated,years_8_20,0.0
simulated,years_8_20,13.800851258927922
simulated,years_8_20,4.819131997266704
simulated,years_8_20,0.7621584576607905
simulated,years_8_20,24.19761050294249
simulated,years_8_20,4.515282387861874
simulated,years_8_20,-4.542283344452309
simulated,years_8_20,0.22041952599375936
simulated,years_8_20,0.884402125141315
simulated,years_8_20,-20.753001905202495
simulated,years_8_20,-0.4411961246508227
simulated,years_8_20,-0.07010523503792065
simulated,years_8_20,16.984176572664378
simulated,years_8_20,-0.11833527880314787
simulated,years_8_20,-0.0856046686241334
simulated,years_8_20,-0.8445579990714986
simulated,years_8_20,-0.4916057983196793
simulated,years_8_20,1.2928924526710999
simulated,years_8_20,-7.774719916896803
simulated,years_8_20,-3.8444895547504494
simulated,years_8_20,-0.6411154437848967
simulated,years_8_20,5.757955696181565
simulated,years_8_20,-0.635094687487123
simulated,years_8_20,1.1454479222479776
simulated,years_8_20,-1.0431282169364637
simulated,years_8_20,-6.557919858731863
simulated,years_8_20,-2.186750704992133
simulated,years_8_20,5.190965220283771
simulated,years_8_20,0.36997955015339024
simulated,years_8_20,-1.611396180678298
simulated,years_8_20,1.184667485493416
simulated,years_8_20,-0.3183700557225344
simulated,years_8_20,-3.8090007138994233
simulated,years_8_20,0.804237610140804
simulated,years_8_20,-1.6061390340819879
simulated,years_8_20,-2.5952456031518265
simulated,years_8_20,-51.37232543231846
simulated,years_8_20,3.3966870916965837
simulated,years_8_20,-5.566701341283636
simulated,years_8_20,1.3105361744183062
simulated,years_8_20,0.35379616064925967
simulated,years_8_20,1.0992535620389
simulated,years_8_20,-3.5769847774887946
simulated,years_8_20,-5.178322907229552
simulated,years_8_20,-0.6948793658248507
simulated,years_8_20,4.424684715636351
simulated,years_8_20,-4.544242223299809
simulated,years_8_20,-0.7771136087298339
simulated,years_8_20,0.893564985819147
simulated,years_8_20,-5.03570670591217
simulated,years_8_20,-29.680738680040243
simulated,years_8_20,4.223748211323043
simulated,years_8_20,-24.657266459518937
simulated,years_8_20,0.5527998825901452
simulated,years_8_20,23.007550683558648
simulated,years_8_20,-0.018775931950768765
simulated,years_8_20,-1.207873251158592
simulated,years_8_20,3.4665797034670605
simulated,years_8_20,-6.918809112236178
simulated,years_8_20,4.687239518298794
simulated,years_8_20,-5.061876621568639
simulated,years_8_20,-2.158205859489741
simulated,years_8_20,-3.392632704174364
simulated,years_8_20,-1.1905969280738509
simulated,years_8_20,-0.015538620239890721
simulated,years_8_20,1.270481370488325
simulated,years_8_20,-2.9281871273935822
simulated,years_8_20,0.1858757032839663
simulated,years_8_20,10.264642567808014
simulated,years_8_20,-2.6170632711380533
simulated,years_8_20,1.1890825659748412
simulated,years_8_20,3.3950806670104203
simulated,years_8_20,-12.12668871179674
simulated,years_8_20,-11.11371061898721
simulated,years_8_20,10.956989713642272
simulated,years_8_20,4.409651756827555
simulated,years_8_20,-1.1124679642775437
simulated,years_8_20,3.0143215126508256
simulated,years_8_20,-51.469610131787945
simulated,years_8_20,-3.323197103738802
simulated,years_8_20,-2.916644138181637
simulated,years_8_20,3.073918867004166
simulated,years_8_20,-0.6665468615078345
simulated,years_8_20,4.84026518752471
simulated,years_8_20,-2.6311708857002856
simulated,years_8_20,0.9292357412216388
simulated,years_8_20,-0.9071331403362848
simulated,years_8_20,42.665880526818505
simulated,years_8_20,-0.08781861350186815
simulated,years_8_20,0.5122381834705991
simulated,years_8_20,2.6175127125223385
simulated,years_8_20,15.531740841807526
simulated,years_8_20,1.895327441561486
simulated,years_8_20,6.529990002670401
simulated,years_8_20,17.257993224149622
simulated,years_8_20,2.6904519247462018
simulated,years_8_20,6.851408666070167
simulated,years_8_20,-23.88391529475171
simulated,years_8_20,-1.4888223213405958
simulated,years_8_20,1.5279616570976131
simulated,years_8_20,-34.40478477953058
simulated,years_8_20,-0.38674518789563106
simulated,years_8_20,0.30158413569413933
simulated,years_8_20,-10.935845646026701
simulated,years_8_20,3.193190889514355
simulated,years_8_20,-2.7106948312810033
simulated,years_8_20,7.539533687563344
simulated,years_8_20,-5.433406199463148
simulated,years_8_20,-6.283036821262283
simulated,years_8_20,3.082731740212984
simulated,years_8_20,19.01594227343937
simulated,years_8_20,1.405087559033956
simulated,years_8_20,1.2886939454979842
simulated,years_8_20,-1.0490700557768144
simulated,years_8_20,-0.978418310995286
simulated,years_8_20,9.433403616146757
simulated,years_8_20,7.361386166875022
simulated,years_8_20,-0.27533485526852486
simulated,years_8_20,3.0322378760048405
simulated,years_8_20,2.266818442879967
simulated,years_8_20,-16.134900804245294
simulated,years_8_20,2.1255552511704305
simulated,years_8_20,2.244904550253574
simulated,years_8_20,-4.336657951259288
simulated,years_8_20,1.3051297806314133
simulated,years_8_20,2.1732796240850405
simulated,years_8_20,-4.3575256131166915
simulated,years_8_20,-1.096048777686268
simulated,years_8_20,-8.570124348259633
simulated,years_8_20,11.746182296920546
simulated,years_8_20,5.532420274742342
simulated,years_8_20,0.0
simulated,years_8_20,-4.588409498152114
simulated,years_8_20,2.494083654530506
simulated,years_8_20,-12.560045244105986
simulated,years_8_20,-0.08966356904146888
simulated,years_8_20,-2.086754095714358
simulated,years_8_20,6.44547841383888
simulated,years_8_20,-7.266242986331177
simulated,years_8_20,5.946006568240335
simulated,years_8_20,-2.928006514301913
simulated,years_8_20,-0.9152410112643499
simulated,years_8_20,-8.935757137891308
simulated,years_8_20,0.45245475191619267
simulated,years_8_20,-2.0157352386649805
simulated,years_8_20,-13.936609879684035
simulated,years_8_20,-12.753757499950334
simulated,years_8_20,4.872109205997244
simulated,years_8_20,0.8630142897838049
simulated,years_8_20,-5.27441155707765
simulated,years_8_20,-3.620758720683572
simulated,years_8_20,-14.46718779538628
simulated,years_8_20,-0.5692825708230844
simulated,years_8_20,3.3435542216879375
simulated,years_8_20,3.2777272472524235
simulated,years_8_20,-25.50850975059767
simulated,years_8_20,0.0
simulated,years_8_20,-4.51978366195643
simulated,years_8_20,-4.845878888136271
simulated,years_8_20,28.770404349235477
simulated,years_8_20,-10.146523879216998
simulated,years_8_20,1.4079613090619434
simulated,years_8_20,1.9515819725374906
simulated,years_8_20,4.9222932925082965
simulated,years_8_20,-3.0339504349559245
simulated,years_8_20,-0.7783868405186063
simulated,years_8_20,-0.4032134522162605
simulated,years_8_20,0.5155597331000055
simulated,years_8_20,2.1414923235599908
simulated,years_8_20,1.2723128163572204
simulated,years_8_20,1.4183347784052724
simulated,years_8_20,-35.1792388844357
simulated,years_8_20,-1.8416930292322924
simulated,years_8_20,-6.460568779328957
simulated,years_8_20,0.2834257187963173
simulated,years_8_20,0.7993093415708372
simulated,years_8_20,2.915788260763608
simulated,years_8_20,-0.9403377304114426
simulated,years_8_20,7.480296492542708
simulated,years_8_20,14.049922794958277
simulated,years_8_20,-4.128001193634632
simulated,years_8_20,2.1326007811854923
simulated,years_8_20,-0.4654886274312169
simulated,years_8_20,2.8518788057848163
simulated,years_8_20,0.28216643415013476
simulated,years_8_20,2.1923864430890454
simulated,years_8_20,1.0786527758290951
simulated,years_8_20,2.027924573018658
simulated,years_8_20,-9.44144032659218
simulated,years_8_20,-0.5710933458310192
simulated,years_8_20,26.045377906339766
simulated,years_8_20,6.63922943325751
simulated,years_8_20,-0.7399872512761638
simulated,years_8_20,5.903754173845912
simulated,years_8_20,-2.35431446935727
simulated,years_8_20,-10.709542370058198
simulated,years_8_20,-1.2257974293598175
simulated,years_8_20,3.1411303859151944
simulated,years_8_20,-7.034155928491178
simulated,years_8_20,-10.955454230416604
simulated,years_8_20,-0.3427749201789414
simulated,years_8_20,-0.4023963249252601
simulated,years_8_20,11.048390695999593
simulated,years_8_20,0.5924911334837477
simulated,years_8_20,-0.5992193390300589
simulated,years_8_20,20.60631888719473
simulated,years_8_20,1.7997969592642382
simulated,years_8_20,-2.983961657045321
simulated,years_8_20,7.3382865331619715
simulated,years_8_20,-2.5782520239087106
simulated,years_8_20,1.9971818071386238
simulated,years_8_20,-1.8949422195747774
simulated,years_8_20,-7.369659009404813
simulated,years_8_20,1.9741297962386992
simulated,years_8_20,-4.954847360492714
simulated,years_8_20,3.3555239033455493
simulated,years_8_20,10.850714307608577
simulated,years_8_20,6.13646799688771
simulated,years_8_20,-0.5626809662709498
simulated,years_8_20,-0.9119534912537273
simulated,years_8_20,0.5343529893272183
simulated,years_8_20,-2.128888677768607
simulated,years_8_20,0.20081562051177415
simulated,years_8_20,3.4178095997756905
simulated,years_8_20,-0.7263532033943383
simulated,years_8_20,11.398534401081168
simulated,years_8_20,2.65458276679204
simulated,years_8_20,0.9118562509287935
simulated,years_8_20,-4.549390003370563
simulated,years_8_20,6.927736183887933
simulated,years_8_20,-8.268728756385732
simulated,years_8_20,-1.5303982869283075
simulated,years_8_20,-19.192885637833363
simulated,years_8_20,-0.5975870716504761
simulated,years_8_20,-7.139122553435119
simulated,years_8_20,-7.109067537512633
simulated,years_8_20,-1.3874870716830854
simulated,years_8_20,-2.596390369310593
simulated,years_8_20,-3.2168003413179456
simulated,years_8_20,1.0886234823126641
simulated,years_8_20,-10.988843118499211
simulated,years_8_20,6.800169607830616
simulated,years_8_20,-2.0163890368311446
simulated,years_8_20,-7.8299760406649614
simulated,years_8_20,5.9947516766002265
simulated,years_8_20,-1.3900664481543261
simulated,years_8_20,5.334936743085036
simulated,years_8_20,-0.38639050731446334
simulated,years_8_20,15.870762357902256
simulated,years_8_20,0.761732560261847
simulated,years_8_20,2.970475677258287
simulated,years_8_20,1.0615036958193311
simulated,years_8_20,-0.0251921798282293
simulated,years_8_20,-3.974910503073131
simulated,years_8_20,5.496891113685061
simulated,years_8_20,0.3151782439562778
simulated,years_8_20,1.5495832560490514
simulated,years_8_20,-1.6867226233198442
simulated,years_8_20,3.2314930796903187
simulated,years_8_20,2.2539261857232615
simulated,years_8_20,5.017594665576544
simulated,years_8_20,4.74379960505866
simulated,years_8_20,-39.9540652141976
simulated,years_8_20,-2.241969526021358
simulated,years_8_20,-14.85168583139816
simulated,years_8_20,3.164350351314069
simulated,years_8_20,22.53349835773874
simulated,years_8_20,-2.8858323121875866
simulated,years_8_20,0.8163204259125596
simulated,years_8_20,-2.3749217730749344
simulated,years_8_20,1.9479576377210108
simulated,years_8_20,-4.2222349743657315
simulated,years_8_20,44.850175789885995
simulated,years_8_20,-2.865822618835537
simulated,years_8_20,13.582869945658793
simulated,years_8_20,-0.48370558298771704
simulated,years_8_20,-4.425581739600594
simulated,years_8_20,0.2053730096933668
simulated,years_8_20,1.2493336203149696
simulated,years_8_20,-4.69325466782982
simulated,years_8_20,-3.3428352451187147
simulated,years_8_20,-3.2113945820297802
simulated,years_8_20,-4.325729991377369
simulated,years_8_20,12.030586264977579
simulated,years_8_20,-4.89091706671963
simulated,years_8_20,-0.3775291670501325
simulated,years_8_20,0.35800685155686196
simulated,years_8_20,-2.94303694825658
simulated,years_8_20,-0.2682824497370362
simulated,years_8_20,-1.0718013656612166
simulated,years_8_20,-2.6105327377564933
simulated,years_8_20,-5.953026828939152
simulated,years_8_20,1.027251761888624
simulated,years_8_20,-2.635698668017164
simulated,years_8_20,-5.763502706862365
simulated,years_8_20,3.4589501354192693
simulated,years_8_20,-8.851854114852564
simulated,years_8_20,-1.3981280282351485
simulated,years_8_20,5.486761193139758
simulated,years_8_20,-2.550412429326008
simulated,years_8_20,2.207508669285814
simulated,years_8_20,1.3352575879334232
simulated,years_8_20,-2.2011066032033657
simulated,years_8_20,-4.734873579759847
simulated,years_8_20,31.793354050544167
simulated,years_8_20,8.509428534680119
simulated,years_8_20,0.28485574799184465
simulated,years_8_20,1.482813545561485
simulated,years_8_20,-10.764495202302214
simulated,years_8_20,0.6509341517004463
simulated,years_8_20,-0.5976405220554631
simulated,years_8_20,1.0292255062592641
simulated,years_8_20,-7.4562339570676475
simulated,years_8_20,1.1831914379511494
simulated,years_8_20,-0.14691574420413023
simulated,years_8_20,-1.3585570281542463
simulated,years_8_20,-3.7500321211621284
simulated,years_8_20,5.3669362476292655
simulated,years_8_20,-10.055643923409981
simulated,years_8_20,-0.8148084811965665
simulated,years_8_20,0.18310273572660396
simulated,years_8_20,2.2713502941959027
simulated,years_8_20,1.3350829691434285
simulated,years_8_20,4.943273387758087
simulated,years_8_20,-5.718190276354285
simulated,years_8_20,-5.382238526590671
simulated,years_8_20,2.7773360159691443
simulated,years_8_20,-0.3507136776652686
simulated,years_8_20,0.050468922158045215
simulated,years_8_20,6.167916719579069
simulated,years_8_20,0.0
simulated,years_8_20,1.4011470529078622
simulated,years_8_20,-5.7501186158812185
simulated,years_8_20,-0.526834927706298
simulated,years_8_20,-7.184485636554623
simulated,years_8_20,-2.469774958045172
simulated,years_8_20,26.148571483253335
simulated,years_8_20,-0.7358646365011374
simulated,years_8_20,-18.626836733450588
simulated,years_8_20,1.1519364730202712
simulated,years_8_20,0.5695819636782617
simulated,years_8_20,0.41314442304625487
simulated,years_8_20,-3.675465716358806
simulated,years_8_20,-3.5137039480621977
simulated,years_8_20,1.280798320015732
simulated,years_8_20,0.49300692163177384
simulated,years_8_20,0.006215593475384473
simulated,years_8_20,0.4150595276146165
simulated,years_8_20,-0.9194084918389533
simulated,years_8_20,-0.32756453072292047
simulated,years_8_20,-2.8665516363699535
simulated,years_8_20,-56.78830057659665
simulated,years_8_20,64.84436997005385
simulated,years_8_20,-3.3376987354029746
simulated,years_8_20,-15.148085079284801
simulated,years_8_20,1.3521208386149461
simulated,years_8_20,-15.31767793277309
simulated,years_8_20,3.182299091775983
simulated,years_8_20,1.6994858142897498
simulated,years_8_20,-1.3021483154634326
simulated,years_8_20,6.144983295536548
simulated,years_8_20,0.5233258249823217
simulated,years_8_20,-0.011803770056786789
simulated,years_8_20,-2.558644381768264
simulated,years_8_20,-1.0611078761670385
simulated,years_8_20,34.00739407469051
simulated,years_8_20,-0.47130709391596626
simulated,years_8_20,-9.157535201872403
simulated,years_8_20,0.7626401403779518
simulated,years_8_20,-2.279098730597961
simulated,years_8_20,2.226126269900055
simulated,years_8_20,18.647651240592122
simulated,years_8_20,-1.1087499861707233
simulated,years_8_20,-4.275810276342307
simulated,years_8_20,4.2404751314854945
simulated,years_8_20,-9.945056295058826
simulated,years_8_20,-0.11514411672364044
simulated,years_8_20,-1.9995069202176878
simulated,years_8_20,-7.1947196806146625
simulated,years_8_20,-10.34905717076061
simulated,years_8_20,-2.874280822108542
simulated,years_8_20,-11.663010472512857
simulated,years_8_20,0.8496101275972865
simulated,years_8_20,-3.849671753902424
simulated,years_8_20,-17.405702444054466
simulated,years_8_20,3.374133132414692
simulated,years_8_20,-0.8628977980244987
simulated,years_8_20,-4.196963196778601
simulated,years_8_20,-21.39470437600536
simulated,years_8_20,-10.981359354347548
simulated,years_8_20,-1.2851877015382398
simulated,years_8_20,5.6010156359506285
simulated,years_8_20,-0.5107361650501203
simulated,years_8_20,-1.5288711007435536
simulated,years_8_20,0.45994273121448315
simulated,years_8_20,-0.8037050973705364
simulated,years_8_20,2.7396156251282777
simulated,years_8_20,1.7468252425330166
simulated,years_8_20,1.2689475170556825
simulated,years_8_20,-0.9623939078452175
simulated,years_8_20,22.81662073461625
simulated,years_8_20,9.745122092711664
simulated,years_8_20,4.033360110111158
simulated,years_8_20,0.18374893006426252
simulated,years_8_20,1.4684959485498512
simulated,years_8_20,-19.73585248136056
simulated,years_8_20,4.272039028513723
simulated,years_8_20,-0.21810252507711425
simulated,years_8_20,-0.11733996823130766
simulated,years_8_20,-7.539790320385521
simulated,years_8_20,-10.705407011448543
simulated,years_8_20,3.400851358815217
simulated,years_8_20,-1.0266174915206998
simulated,years_8_20,0.0
simulated,years_8_20,3.1995406647460194
simulated,years_8_20,10.981039363698267
simulated,years_8_20,20.20974969782565
simulated,years_8_20,8.809770128439348
simulated,years_8_20,-0.44499980514506987
simulated,years_8_20,-3.45663616763402
simulated,years_8_20,-1.242296751480609
simulated,years_8_20,-71.31917131773255
simulated,years_8_20,-7.600071179718015
simulated,years_8_20,-0.10560297592854628
simulated,years_8_20,1.2296488238067877
simulated,years_8_20,0.8010754425012916
simulated,years_8_20,5.533262889671212
simulated,years_8_20,2.1918819889679
simulated,years_8_20,-0.4395389723180878
simulated,years_8_20,4.086380370716972
simulated,years_8_20,11.329341074405669
simulated,years_8_20,5.094447210357563
simulated,years_8_20,-1.005851061201603
simulated,years_8_20,1.1883668282837911
simulated,years_8_20,-4.163704331388528
simulated,years_8_20,1.1956756719966188
simulated,years_8_20,-0.3012617743330541
simulated,years_8_20,-3.133357543023755
simulated,years_8_20,0.09209446573065705
simulated,years_8_20,-1.3069438485680238
simulated,years_8_20,-0.7613768878801179
simulated,years_8_20,-0.2657609573577484
simulated,years_8_20,-0.5635353436528647
simulated,years_8_20,-10.558596197359174
simulated,years_8_20,-10.762518862683514
simulated,years_8_20,4.312905523504112
simulated,years_8_20,2.493796682534498
simulated,years_8_20,5.358607791047438
simulated,years_8_20,3.8512187680859515
simulated,years_8_20,-3.70233746250588
simulated,years_8_20,-1.8937071253755624
simulated,years_8_20,-25.120900459449125
simulated,years_8_20,-2.3797671691917497
simulated,years_8_20,3.1551294160495926
simulated,years_8_20,1.1343661648230146
simulated,years_8_20,2.1259241453287614
simulated,years_8_20,0.6163928662133302
simulated,years_8_20,-1.1752486883265312
simulated,years_8_20,-39.24399140277559
simulated,years_8_20,0.11022155441864623
simulated,years_8_20,9.953865107558386
simulated,years_8_20,-1.621342510734646
simulated,years_8_20,2.5226899380769128
simulated,years_8_20,-1.5445866561694075
simulated,years_8_20,-4.167188097461211
simulated,years_8_20,3.3769972913150426
simulated,years_8_20,-3.077702767572426
simulated,years_8_20,0.4353651751141969
simulated,years_8_20,15.779770321973828
simulated,years_8_20,-0.8940294558761399
simulated,years_8_20,0.7539538631634046
simulated,years_8_20,-39.66313781874162
simulated,years_8_20,-5.052659489548877
simulated,years_8_20,-6.764335573885836
simulated,years_8_20,11.499759343606367
simulated,years_8_20,1.979364141588567
simulated,years_8_20,-0.07647117433311634
simulated,years_8_20,-18.18079679934893
simulated,years_8_20,2.0955446869757424
simulated,years_8_20,-21.875744710931826
simulated,years_8_20,-22.042048267882624
simulated,years_8_20,0.33402011890734795
simulated,years_8_20,9.455406840988534
