source,aggregation,theoretical,observed
simulated,last_four,0.4375672723468866,0.4892639605418764
simulated,last_four,0.4378431345961704,0.489312575964177
simulated,last_four,0.4381190301693339,0.4896924631918322
simulated,last_four,0.4383949590954349,0.489775018724278
simulated,last_four,0.43867092140355185,0.49005375783629257
simulated,last_four,0.4389469171227838,0.4901337815312318
simulated,last_four,0.43922294628225084,0.49041152286023165
simulated,last_four,0.43949900891109356,0.4913325369625232
simulated,last_four,0.4397751050384738,0.4914787653306046
simulated,last_four,0.4400512346935734,0.4915363581015149
simulated,last_four,0.44032739790559566,0.49167146382903937
simulated,last_four,0.44060359470376487,0.49198901405103335
simulated,last_four,0.4408798251173259,0.49230014470493894
simulated,last_four,0.4411560891755447,0.4929364297235619
simulated,last_four,0.4414323869077082,0.49318356052247153
simulated,last_four,0.4417087183431243,0.49331059253152143
simulated,last_four,0.441985083511122,0.4937652576709194
simulated,last_four,0.44226148244105107,0.49387072686842187
simulated,last_four,0.442537915162283,0.49404358498924716
simulated,last_four,0.4428143817042093,0.49468105889807273
simulated,last_four,0.4430908820962436,0.49497138707370475
simulated,last_four,0.44336741636782023,0.49533066304075907
simulated,last_four,0.4436439845483949,0.4954688436569709
simulated,last_four,0.4439205866674444,0.4960230552899929
simulated,last_four,0.4441972227544668,0.49616260297355763
simulated,last_four,0.4444738928389814,0.49641490125051974
simulated,last_four,0.44475059695052893,0.4964655136666938
simulated,last_four,0.4450273351186714,0.49697227063674115
simulated,last_four,0.4453041073729922,0.4972732434164177
simulated,last_four,0.4455809137430955,0.4974832654642619
simulated,last_four,0.4458577542586078,0.49806994335356175
simulated,last_four,0.44613462894917655,0.4981867355299464
simulated,last_four,0.4464115378444707,0.49865281199776035
simulated,last_four,0.4466884809741808,0.49869640095843204
simulated,last_four,0.4469654583680187,0.49889958251917566
simulated,last_four,0.4472424700557181,0.49945647241873914
simulated,last_four,0.44751951606703405,0.4997444189295134
simulated,last_four,0.44779659643174324,0.5002439853498934
simulated,last_four,0.4480737111796443,0.5003240593195684
simulated,last_four,0.4483508603405566,0.5006266376163587
simulated,last_four,0.44862804394432215,0.5007249514032488
simulated,last_four,0.4489052620208044,0.5013245650484903
simulated,last_four,0.4491825145998884,0.5015908259316065
simulated,last_four,0.4494598017114811,0.5016411520661472
simulated,last_four,0.4497371233855111,0.5018697947682023
simulated,last_four,0.45001447965192903,0.5020636545163659
simulated,last_four,0.45029187054070735,0.5020683126156902
simulated,last_four,0.4505692960818401,0.5024832154633169
simulated,last_four,0.45084675630534393,0.5029314700396118
simulated,last_four,0.4511242512412562,0.5031545627207293
simulated,last_four,0.45140178091963745,0.5032385555357337
simulated,last_four,0.4516793453705697,0.503802391296206
simulated,last_four,0.45195694462415703,0.503876561836815
simulated,last_four,0.4522345787105256,0.504135170421181
simulated,last_four,0.4525122476598236,0.504150739158675
simulated,last_four,0.45278995150222145,0.5042732086995285
simulated,last_four,0.45306769026791166,0.504319918565121
simulated,last_four,0.4533454639871088,0.5048557185611966
simulated,last_four,0.4536232726900501,0.5048645755440094
simulated,last_four,0.45390111640699393,0.5050215515907786
simulated,last_four,0.4541789951682221,0.5053641965273173
simulated,last_four,0.4544569090040381,0.5063364129522983
simulated,last_four,0.4547348579447679,0.5075310865670033
simulated,last_four,0.45501284202075976,0.5076307423740524
simulated,last_four,0.4552908612623844,0.5082849847497515
simulated,last_four,0.45556891570003477,0.5084043171491675
simulated,last_four,0.4558470053641264,0.5086636063079104
simulated,last_four,0.4561251302850972,0.5087825301722855
simulated,last_four,0.456403290493408,0.5088757899789063
simulated,last_four,0.45668148601954106,0.509187187048241
simulated,last_four,0.45695971689400205,0.5092770828030619
simulated,last_four,0.4572379831473192,0.5098887031920649
simulated,last_four,0.45751628481004314,0.51003746623141
simulated,last_four,0.45779462191274717,0.5104501086245667
simulated,last_four,0.45807299448602723,0.510486117459907
simulated,last_four,0.4583514025605021,0.5105628446248305
simulated,last_four,0.45862984616681296,0.5106952978503673
simulated,last_four,0.4589083253356242,0.5107339766689689
simulated,last_four,0.4591868400976228,0.5109659492092844
simulated,last_four,0.45946539048351803,0.511250811114783
simulated,last_four,0.45974397652404286,0.5112779509519089
simulated,last_four,0.4600225982499525,0.5113927541275597
simulated,last_four,0.4603012556920255,0.5115190570152298
simulated,last_four,0.46057994888106313,0.5116782716214756
simulated,last_four,0.4608586778478895,0.5122221647946889
simulated,last_four,0.461137442623352,0.5123675355954305
simulated,last_four,0.46141624323832076,0.5125071354570447
simulated,last_four,0.46169507972368923,0.5127368241810432
simulated,last_four,0.461973952110374,0.5129915040451485
simulated,last_four,0.46225286042931407,0.513115174940796
simulated,last_four,0.46253180471147226,0.5131724464151216
simulated,last_four,0.4628107849878345,0.5134364351270476
simulated,last_four,0.4630898012894098,0.5140192881329726
simulated,last_four,0.4633688536472304,0.5140238837388289
simulated,last_four,0.46364794209235183,0.5141332838896321
simulated,last_four,0.46392706665585287,0.5143826827567222
simulated,last_four,0.46420622736883577,0.5146165919357372
simulated,last_four,0.4644854242624259,0.5147899182060377
simulated,last_four,0.4647646573677725,0.5149804654225112
simulated,last_four,0.4650439267160473,0.5150530855497999
simulated,last_four,0.4653232323384462,0.5151577684803115
simulated,last_four,0.4656025742661886,0.515571127055518
simulated,last_four,0.4658819525305172,0.5156531982330774
simulated,last_four,0.4661613671626982,0.5156717020715366
simulated,last_four,0.46644081819402144,0.5162931990495726
simulated,last_four,0.4667203056558004,0.5163180474420878
simulated,last_four,0.46699982957937214,0.5163812028266119
simulated,last_four,0.4672793899960974,0.5164578516122575
simulated,last_four,0.4675589869373609,0.5164690400049732
simulated,last_four,0.4678386204345702,0.5166565788682177
simulated,last_four,0.46811829051915754,0.5168207165087175
simulated,last_four,0.4683979972225786,0.517091479812285
simulated,last_four,0.4686777405763128,0.5172190720985366
simulated,last_four,0.4689575206118636,0.5174622348393235
simulated,last_four,0.46923733736075823,0.5180059533495704
simulated,last_four,0.46951719085454774,0.5181131906928206
simulated,last_four,0.46979708112480745,0.518291210889522
simulated,last_four,0.4700770082031363,0.5183193381916629
simulated,last_four,0.4703569721211576,0.5184414446477219
simulated,last_four,0.47063697291051804,0.5184967499869427
simulated,last_four,0.47091701060288893,0.5185146982198245
simulated,last_four,0.4711970852299657,0.5186102953091036
simulated,last_four,0.47147719682346756,0.5186858526176779
simulated,last_four,0.4717573454151383,0.5187285913554652
simulated,last_four,0.4720375310367457,0.5192716629851158
simulated,last_four,0.47231775372008167,0.5194323739159774
simulated,last_four,0.47259801349696245,0.5194461817749956
simulated,last_four,0.47287831039922873,0.5197161451161564
simulated,last_four,0.4731586444587453,0.5198648372191274
simulated,last_four,0.47343901570740166,0.519909179992487
simulated,last_four,0.4737194241771108,0.5203711493395363
simulated,last_four,0.4739998698998113,0.520500998632581
simulated,last_four,0.47428035290746545,0.5205580601759823
simulated,last_four,0.47456087323206025,0.5207929320374579
simulated,last_four,0.4748414309056072,0.5211433044435585
simulated,last_four,0.47512202596014236,0.521147134475488
simulated,last_four,0.47540265842772633,0.5217081640886013
simulated,last_four,0.4756833283404444,0.5219511177420965
simulated,last_four,0.47596403573040635,0.5219759407738198
simulated,last_four,0.4762447806297471,0.5222459833923508
simulated,last_four,0.4765255630706253,0.5225161117865863
simulated,last_four,0.4768063830852254,0.5227002548014196
simulated,last_four,0.4770872407057559,0.5230735814956852
simulated,last_four,0.47736813596445055,0.5231705347395659
simulated,last_four,0.4776490688935678,0.5232778704722653
simulated,last_four,0.477930039525391,0.5234351422590995
simulated,last_four,0.47821104789222824,0.5238214827445247
simulated,last_four,0.4784920940264127,0.5239682961827458
simulated,last_four,0.47877317796030244,0.5241129041140985
simulated,last_four,0.47905429972628116,0.5241446488139031
simulated,last_four,0.4793354593567561,0.5248893877041113
simulated,last_four,0.47961665688416094,0.5259828511855072
simulated,last_four,0.47989789234095404,0.5269081508371927
simulated,last_four,0.48017916575961883,0.5269647543989382
simulated,last_four,0.48046047717266394,0.5270777309736495
simulated,last_four,0.48074182661262327,0.5271110606728657
simulated,last_four,0.48102321411205584,0.5276385314656632
simulated,last_four,0.48130463970354614,0.5281384099331191
simulated,last_four,0.4815861034197037,0.5282391651276779
simulated,last_four,0.4818676052931638,0.5284008806222766
simulated,last_four,0.4821491453565863,0.5287495874100201
simulated,last_four,0.48243072364265727,0.5296818295892886
simulated,last_four,0.48271234018408776,0.5297019647487393
simulated,last_four,0.4829939950136146,0.5297125260410855
simulated,last_four,0.483275688164,0.5303618670299106
simulated,last_four,0.4835574196680315,0.5304534216246419
simulated,last_four,0.4838391895585226,0.5305545869405417
simulated,last_four,0.4841209978683121,0.5305927489962133
simulated,last_four,0.48440284463026445,0.5306324563282596
simulated,last_four,0.4846847298772703,0.5311590822359372
simulated,last_four,0.48496665364224495,0.531280224902453
simulated,last_four,0.4852486159581303,0.5316589886960534
simulated,last_four,0.4855306168578939,0.5317946695088714
simulated,last_four,0.48581265637452886,0.5320394988762356
simulated,last_four,0.4860947345410543,0.5323175391083382
simulated,last_four,0.4863768513905152,0.5324603284570042
simulated,last_four,0.4866590069559825,0.532612439827534
simulated,last_four,0.486941201270553,0.5330204709182936
simulated,last_four,0.4872234343673495,0.5336742212146153
simulated,last_four,0.48750570627952117,0.5337294603618027
simulated,last_four,0.4877880170402422,0.5337473732361825
simulated,last_four,0.488070366682714,0.5340300023734245
simulated,last_four,0.4883527552401634,0.5352007078477463
simulated,last_four,0.4886351827458439,0.5354156007603512
simulated,last_four,0.48891764923303477,0.5355331364960138
simulated,last_four,0.4892001547350417,0.5356163135228156
simulated,last_four,0.4894826992851966,0.5356336225747406
simulated,last_four,0.48976528291685767,0.5358498053290254
simulated,last_four,0.4900479056634095,0.5365192127425815
simulated,last_four,0.49033056755826315,0.536611253011759
simulated,last_four,0.49061326863485544,0.5368019330620335
simulated,last_four,0.4908960089266503,0.5378345393441952
simulated,last_four,0.4911787884671379,0.5378356345832458
simulated,last_four,0.4914616072898351,0.5380350884363191
simulated,last_four,0.49174446542828504,0.5385124735576589
simulated,last_four,0.4920273629160575,0.5385187421703767
simulated,last_four,0.49231029978674884,0.5387073382660849
simulated,last_four,0.49259327607398223,0.5390286445881132
simulated,last_four,0.49287629181140735,0.5390592594128746
simulated,last_four,0.4931593470327011,0.5390635317066855
simulated,last_four,0.49344244177156593,0.5391783440013884
simulated,last_four,0.4937255760617322,0.5391954017542014
simulated,last_four,0.4940087499369567,0.539868231734795
simulated,last_four,0.49429196343102316,0.5401608233982171
simulated,last_four,0.4945752165777421,0.5413343123562436
simulated,last_four,0.494858509410951,0.5415720800624189
simulated,last_four,0.4951418419645145,0.5416896889882091
simulated,last_four,0.49542521427232383,0.5417362412113667
simulated,last_four,0.4957086263682977,0.542197784805803
simulated,last_four,0.4959920782863819,0.5432800728902518
simulated,last_four,0.49627557006054845,0.5435597064818719
simulated,last_four,0.49655910172479767,0.5436998707406872
simulated,last_four,0.49684267331315646,0.543958451255335
simulated,last_four,0.497126284859679,0.544132521392883
simulated,last_four,0.497409936398447,0.5441962698123325
simulated,last_four,0.497693627963569,0.5443122386080668
simulated,last_four,0.49797735958918127,0.5444569889379093
simulated,last_four,0.49826113130944727,0.5447169568210399
simulated,last_four,0.49854494315855785,0.5448187225179372
simulated,last_four,0.49882879517073164,0.5449061677973727
simulated,last_four,0.49911268738021375,0.545182551928659
simulated,last_four,0.4993966198212779,0.545244785287077
simulated,last_four,0.4996805925282249,0.5456585906055279
simulated,last_four,0.4999646055353832,0.5462288245373224
simulated,last_four,0.5002486588771088,0.5465094803105516
simulated,last_four,0.5005327525877854,0.5470002200164437
simulated,last_four,0.5008168867018244,0.5475459473505981
simulated,last_four,0.5011010612536652,0.5475522465256575
simulated,last_four,0.5013852762777742,0.5482359842845328
simulated,last_four,0.5016695318086469,0.5489940227761487
simulated,last_four,0.501953827880805,0.5490082850284638
simulated,last_four,0.5022381645287994,0.5490627400218544
simulated,last_four,0.5025225417872082,0.5491449533192649
simulated,last_four,0.502806959690638,0.5504058550854302
simulated,last_four,0.5030914182737231,0.5506638453101735
simulated,last_four,0.5033759175711257,0.5507052821784768
simulated,last_four,0.503660457617536,0.551161309162405
simulated,last_four,0.503945038447673,0.5515568189222678
simulated,last_four,0.5042296600962829,0.5515953468360782
simulated,last_four,0.5045143225981413,0.5516626798980299
simulated,last_four,0.5047990259880502,0.5517299944269252
simulated,last_four,0.5050837703008415,0.5517541952120544
simulated,last_four,0.5053685555713746,0.5518463669689403
simulated,last_four,0.5056533818345378,0.5518608485477452
simulated,last_four,0.505938249125247,0.5519540119361043
simulated,last_four,0.506223157478447,0.5520487185731985
simulated,last_four,0.5065081069291113,0.5533238007388828
simulated,last_four,0.5067930975122412,0.5536941128547745
simulated,last_four,0.5070781292628671,0.5537317829929697
simulated,last_four,0.5073632022160476,0.5542858823045173
simulated,last_four,0.5076483164068704,0.5543043557543852
simulated,last_four,0.5079334718704508,0.5547036073575934
simulated,last_four,0.5082186686419338,0.5548993548995346
simulated,last_four,0.5085039067564928,0.5549216682115379
simulated,last_four,0.50878918624933,0.5557633306459563
simulated,last_four,0.5090745071556761,0.5561570529734292
simulated,last_four,0.509359869510791,0.5562092566219998
simulated,last_four,0.5096452733499635,0.5563477728352696
simulated,last_four,0.5099307187085108,0.5563677949576697
simulated,last_four,0.5102162056217795,0.5569037407243236
simulated,last_four,0.5105017341251454,0.557721730327543
simulated,last_four,0.5107873042540125,0.557862200334444
simulated,last_four,0.5110729160438146,0.5580082054140698
simulated,last_four,0.5113585695300141,0.558112686074093
simulated,last_four,0.5116442647481031,0.5585487460836539
simulated,last_four,0.5119300017336026,0.559056016639613
simulated,last_four,0.5122157805220627,0.5592034665190507
simulated,last_four,0.5125016011490628,0.5595173955537674
simulated,last_four,0.512787463650212,0.5597045207400334
simulated,last_four,0.5130733680611482,0.5599848981854602
simulated,last_four,0.5133593144175391,0.5605034977584045
simulated,last_four,0.5136453027550812,0.5607634715146936
simulated,last_four,0.5139313331095012,0.5608242309852802
simulated,last_four,0.5142174055165549,0.5608543214819216
simulated,last_four,0.5145035200120277,0.5611836222493172
simulated,last_four,0.5147896766317347,0.5614813067999768
simulated,last_four,0.5150758754115204,0.5618700937129869
simulated,last_four,0.5153621163872593,0.5619887246590737
simulated,last_four,0.5156483995948551,0.5625101259653374
simulated,last_four,0.5159347250702416,0.5625367403992005
simulated,last_four,0.5162210928493828,0.5626270095691183
simulated,last_four,0.5165075029682712,0.5627920820522436
simulated,last_four,0.5167939554629304,0.5631184626151885
simulated,last_four,0.5170804503694134,0.5631809284445971
simulated,last_four,0.5173669877238034,0.56333508105166
simulated,last_four,0.5176535675622133,0.5635146035106314
simulated,last_four,0.517940189920786,0.5635177128385314
simulated,last_four,0.5182268548356949,0.5635738490966098
simulated,last_four,0.5185135623431429,0.56369578645959
simulated,last_four,0.5188003124793635,0.5639167386461532
simulated,last_four,0.5190871052806206,0.5644432417288623
simulated,last_four,0.5193739407832072,0.5645401336701863
simulated,last_four,0.5196608190234477,0.564736034954363
simulated,last_four,0.5199477400376965,0.5647640353044134
simulated,last_four,0.5202347038623382,0.5647681203893504
simulated,last_four,0.5205217105337878,0.5648848006388374
simulated,last_four,0.5208087600884911,0.5649258354965772
simulated,last_four,0.5210958525629238,0.5650635904893658
simulated,last_four,0.5213829879935926,0.5651661533844389
simulated,last_four,0.5216701664170343,0.5654522524464084
simulated,last_four,0.5219573878698172,0.5654679138404621
simulated,last_four,0.5222446523885387,0.5657561560509701
simulated,last_four,0.5225319600098283,0.5658913881905303
simulated,last_four,0.5228193107703455,0.5660415860171945
simulated,last_four,0.5231067047067809,0.5665011156822657
simulated,last_four,0.5233941418558556,0.5669314962175336
simulated,last_four,0.523681622254322,0.5678264936862737
simulated,last_four,0.523969145938963,0.5679166042877957
simulated,last_four,0.5242567129465924,0.567925072779208
simulated,last_four,0.5245443233140553,0.567954744971579
simulated,last_four,0.5248319770782279,0.5682617083860247
simulated,last_four,0.5251196742760166,0.5683841300499481
simulated,last_four,0.5254074149443596,0.5683935887002145
simulated,last_four,0.5256951991202264,0.5683988911703535
simulated,last_four,0.5259830268406174,0.5684294465964702
simulated,last_four,0.5262708981425641,0.5692892950281933
simulated,last_four,0.5265588130631296,0.5694607951984534
simulated,last_four,0.526846771639408,0.5697887559925077
simulated,last_four,0.527134773908525,0.5698432003741847
simulated,last_four,0.5274228199076376,0.5699648134637681
simulated,last_four,0.5277109096739344,0.5704312683052024
simulated,last_four,0.527999043244635,0.5705445356300635
simulated,last_four,0.5282872206569909,0.5709664971776299
simulated,last_four,0.5285754419482852,0.5712589101917434
simulated,last_four,0.5288637071558325,0.57146232227685
simulated,last_four,0.5291520163169793,0.5720683200594628
simulated,last_four,0.5294403694691033,0.5721111101748406
simulated,last_four,0.5297287666496145,0.5724572252773464
simulated,last_four,0.5300172078959544,0.5729330851559373
simulated,last_four,0.5303056932455962,0.5730164743423408
simulated,last_four,0.5305942227360457,0.5732917963818328
simulated,last_four,0.5308827964048392,0.573369885091778
simulated,last_four,0.5311714142895462,0.5735546584749938
simulated,last_four,0.5314600764277678,0.5739005526572978
simulated,last_four,0.5317487828571373,0.5744441902117937
simulated,last_four,0.5320375336153199,0.574728315641599
simulated,last_four,0.532326328740013,0.5750244048319526
simulated,last_four,0.5326151682689462,0.5751001760721254
simulated,last_four,0.5329040522398812,0.5763290921961888
simulated,last_four,0.5331929806906123,0.5763645345033822
simulated,last_four,0.533481953658966,0.5768645353451236
simulated,last_four,0.5337709711828007,0.5770092032430625
simulated,last_four,0.5340600333000075,0.5770305260843537
simulated,last_four,0.5343491400485103,0.5771200525176409
simulated,last_four,0.5346382914662651,0.5774285227632717
simulated,last_four,0.5349274875912605,0.577448258004427
simulated,last_four,0.5352167284615177,0.5775759972890561
simulated,last_four,0.5355060141150907,0.5775786863936043
simulated,last_four,0.5357953445900658,0.5775899111453092
simulated,last_four,0.5360847199245624,0.5789303087168737
simulated,last_four,0.5363741401567328,0.5793737638624208
simulated,last_four,0.536663605324761,0.5794364376666467
simulated,last_four,0.536953115466865,0.5794539075708915
simulated,last_four,0.5372426706212955,0.5794753249526673
simulated,last_four,0.5375322708263358,0.5803077855133961
simulated,last_four,0.5378219161203025,0.5803236776800293
simulated,last_four,0.538111606541545,0.5806519989987872
simulated,last_four,0.5384013421284458,0.5809520410439915
simulated,last_four,0.5386911229194209,0.5816201729019285
simulated,last_four,0.5389809489529189,0.5816968286663765
simulated,last_four,0.5392708202674222,0.5819972677741537
simulated,last_four,0.5395607369014457,0.5820256783160607
simulated,last_four,0.5398506988935382,0.5823856951387919
simulated,last_four,0.5401407062822816,0.5824195594075262
simulated,last_four,0.5404307591062916,0.582536242946607
simulated,last_four,0.5407208574042168,0.5832473602573968
simulated,last_four,0.5410110012147396,0.5840390121772894
simulated,last_four,0.5413011905765759,0.5840868396739223
simulated,last_four,0.5415914255284751,0.5843377287099925
simulated,last_four,0.5418817061092202,0.5844778909380643
simulated,last_four,0.5421720323576285,0.5845571953038698
simulated,last_four,0.5424624043125496,0.5846111201595857
simulated,last_four,0.5427528220128681,0.5846275360603832
simulated,last_four,0.5430432854975021,0.5846502134017054
simulated,last_four,0.5433337948054036,0.5852226666968339
simulated,last_four,0.5436243499755583,0.5854490246281677
simulated,last_four,0.543914951046986,0.5858398509102715
simulated,last_four,0.5442055980587405,0.5860700510389643
simulated,last_four,0.5444962910499096,0.5861043444131553
simulated,last_four,0.5447870300596153,0.5865234201671344
simulated,last_four,0.5450778151270136,0.5869021382576697
simulated,last_four,0.5453686462912951,0.5874032361879379
simulated,last_four,0.5456595235916837,0.5877909777429214
simulated,last_four,0.5459504470674384,0.5883510227590805
simulated,last_four,0.5462414167578525,0.5883902742554918
simulated,last_four,0.5465324327022533,0.5892534934596964
simulated,last_four,0.5468234949400029,0.5893097574540207
simulated,last_four,0.5471146035104976,0.5899658049448978
simulated,last_four,0.5474057584531683,0.5902187754058809
simulated,last_four,0.5476969598074806,0.5906325347648386
simulated,last_four,0.5479882076129345,0.590851166220076
simulated,last_four,0.5482795019090652,0.5909662401904952
simulated,last_four,0.5485708427354415,0.591380443380024
simulated,last_four,0.548862230131668,0.5915821937974063
simulated,last_four,0.549153664137384,0.5920720412616248
simulated,last_four,0.5494451447922631,0.5921120131039761
simulated,last_four,0.5497366721360143,0.5934873673081148
simulated,last_four,0.5500282462083813,0.5937553412972952
simulated,last_four,0.5503198670491432,0.5937651130707007
simulated,last_four,0.5506115346981136,0.5939895615161824
simulated,last_four,0.5509032491951416,0.5943542739054606
simulated,last_four,0.5511950105801114,0.5944599839517272
simulated,last_four,0.5514868188929422,0.5960762972934143
simulated,last_four,0.5517786741735884,0.5964736788387325
simulated,last_four,0.55207057646204,0.5968533195221741
simulated,last_four,0.5523625257983225,0.5969603747943016
simulated,last_four,0.5526545222224961,0.5974273578620469
simulated,last_four,0.5529465657746573,0.5979249733152211
simulated,last_four,0.5532386564949373,0.5980873717075321
simulated,last_four,0.5535307944235034,0.5981673935462821
simulated,last_four,0.5538229796005583,0.5989842850138325
simulated,last_four,0.5541152120663407,0.5990419963969612
simulated,last_four,0.554407491861124,0.5990595830167502
simulated,last_four,0.5546998190252183,0.5991828322537454
simulated,last_four,0.554992193598969,0.5996047916178691
simulated,last_four,0.5552846156227579,0.5999493757156724
simulated,last_four,0.5555770851370022,0.5999545811342033
simulated,last_four,0.555869602182155,0.6004415768191328
simulated,last_four,0.5561621667987058,0.6012207010794578
simulated,last_four,0.5564547790271798,0.601361672978621
simulated,last_four,0.5567474389081385,0.6016554683436113
simulated,last_four,0.5570401464821797,0.6024611236132025
simulated,last_four,0.5573329017899366,0.6026585447144206
simulated,last_four,0.5576257048720794,0.6027294662534012
simulated,last_four,0.5579185557693146,0.602800474060547
simulated,last_four,0.5582114545223846,0.6032561502540718
simulated,last_four,0.5585044011720688,0.6033302238943238
simulated,last_four,0.5587973957591824,0.6035175742156301
simulated,last_four,0.5590904383245776,0.6039647561825721
simulated,last_four,0.5593835289091428,0.604090130595447
simulated,last_four,0.5596766675538033,0.604379598412663
simulated,last_four,0.5599698542995212,0.6047497096954523
simulated,last_four,0.5602630891872944,0.6050343563762721
simulated,last_four,0.5605563722581586,0.6053385333577095
simulated,last_four,0.5608497035531858,0.606049757480215
simulated,last_four,0.5611430831134849,0.6063653218339679
simulated,last_four,0.561436510980202,0.6066298880692356
simulated,last_four,0.5617299871945197,0.6067353780080629
simulated,last_four,0.5620235117976581,0.606785240041653
simulated,last_four,0.5623170848308738,0.6068743208804386
simulated,last_four,0.5626107063354613,0.6069733482374328
simulated,last_four,0.5629043763527519,0.6073018988951426
simulated,last_four,0.5631980949241134,0.6073852812806944
simulated,last_four,0.5634918620909519,0.60788122964571
simulated,last_four,0.5637856778947106,0.6078964197509804
simulated,last_four,0.5640795423768696,0.6083448514423513
simulated,last_four,0.5643734555789471,0.6083968361024475
simulated,last_four,0.5646674175424985,0.6084839179055227
simulated,last_four,0.5649614283091166,0.6090987333133127
simulated,last_four,0.5652554879204318,0.6094642716317732
simulated,last_four,0.5655495964181124,0.6098465576052996
simulated,last_four,0.5658437538438646,0.6098684233213777
simulated,last_four,0.5661379602394314,0.6099695220329472
simulated,last_four,0.5664322156465945,0.6101286314845945
simulated,last_four,0.5667265201071732,0.6103739125195216
simulated,last_four,0.5670208736630246,0.6104122372583654
simulated,last_four,0.5673152763560441,0.6110582049750778
simulated,last_four,0.5676097282281647,0.6111518898063858
simulated,last_four,0.5679042293213576,0.6114303087618489
simulated,last_four,0.5681987796776324,0.6116131322250636
simulated,last_four,0.5684933793390367,0.61168698967868
simulated,last_four,0.5687880283476563,0.6117184167317977
simulated,last_four,0.569082726745615,0.6119604607936123
simulated,last_four,0.5693774745750755,0.6123812189092708
simulated,last_four,0.5696722718782384,0.6131463914079489
simulated,last_four,0.5699671186973434,0.6138439610696423
simulated,last_four,0.5702620150746681,0.614335381001233
simulated,last_four,0.5705569610525288,0.6148347912480069
simulated,last_four,0.5708519566732807,0.6152238453771536
simulated,last_four,0.5711470019793173,0.6156141030735713
simulated,last_four,0.571442097013071,0.6158521309885957
simulated,last_four,0.5717372418170134,0.6158580482457086
simulated,last_four,0.5720324364336536,0.6160479224600742
simulated,last_four,0.5723276809055411,0.616286129492538
simulated,last_four,0.5726229752752637,0.6163922671077765
simulated,last_four,0.5729183195854481,0.6164842443327685
simulated,last_four,0.5732137138787604,0.6166409464547905
simulated,last_four,0.5735091581979055,0.617112063298422
simulated,last_four,0.5738046525856275,0.6180226985754904
simulated,last_four,0.5741001970847099,0.6180955284771875
simulated,last_four,0.5743957917379755,0.6182057349402347
simulated,last_four,0.5746914365882865,0.6183106849435254
simulated,last_four,0.5749871316785437,0.6184585640732654
simulated,last_four,0.5752828770516882,0.6188777536970788
simulated,last_four,0.5755786727507006,0.6190192317512628
simulated,last_four,0.5758745188186006,0.6190399873508264
simulated,last_four,0.5761704152984479,0.6194810209114439
simulated,last_four,0.5764663622333416,0.6196843678378443
simulated,last_four,0.5767623596664206,0.6196965707162249
simulated,last_four,0.5770584076408638,0.6199505891443411
simulated,last_four,0.5773545061998897,0.6202846996029646
simulated,last_four,0.5776506553867571,0.6205750729976112
simulated,last_four,0.5779468552447636,0.6217285707164393
simulated,last_four,0.5782431058172482,0.6217562325083729
simulated,last_four,0.5785394071475893,0.6221325230429126
simulated,last_four,0.5788357592792057,0.6221548113042356
simulated,last_four,0.579132162255556,0.6225002485552357
simulated,last_four,0.5794286161201392,0.62271593667936
simulated,last_four,0.579725120916495,0.6235084539339778
simulated,last_four,0.5800216766882028,0.6236272272165931
simulated,last_four,0.5803182834788829,0.6238495222671505
simulated,last_four,0.5806149413321958,0.6238787309315669
simulated,last_four,0.580911650291843,0.624233908759492
simulated,last_four,0.5812084104015657,0.6244434139872793
simulated,last_four,0.5815052217051463,0.6247210810444334
simulated,last_four,0.5818020842464081,0.6247761591511064
simulated,last_four,0.582098998069215,0.6248626826501965
simulated,last_four,0.5823959632174714,0.6252124745157105
simulated,last_four,0.582692979735123,0.625609889656456
simulated,last_four,0.5829900476661563,0.6256105082822696
simulated,last_four,0.5832871670545986,0.6256239612427139
simulated,last_four,0.5835843379445186,0.6258136518936176
simulated,last_four,0.5838815603800263,0.6259465959900397
simulated,last_four,0.5841788344052715,0.6264105537435899
simulated,last_four,0.584476160064447,0.6264173621961411
simulated,last_four,0.584773537401786,0.6265848660473162
simulated,last_four,0.585070966461563,0.6266127470434915
simulated,last_four,0.5853684472880942,0.6266533371971729
simulated,last_four,0.5856659799257373,0.6270402250663739
simulated,last_four,0.5859635644188913,0.6277064640824
simulated,last_four,0.5862612008119968,0.6278655191324456
simulated,last_four,0.5865588891495362,0.6288024247084621
simulated,last_four,0.586856629476034,0.6288935626567052
simulated,last_four,0.587154421836055,0.6290894657306211
simulated,last_four,0.5874522662742075,0.6291451145770844
simulated,last_four,0.5877501628351409,0.6293004910707755
simulated,last_four,0.5880481115635466,0.6293431014214859
simulated,last_four,0.5883461125041582,0.6296812342340352
simulated,last_four,0.5886441657017513,0.6298992678100561
simulated,last_four,0.5889422712011433,0.6299225547569738
simulated,last_four,0.5892404290471943,0.630059411339669
simulated,last_four,0.5895386392848063,0.6301066288531969
simulated,last_four,0.5898369019589242,0.6301976681088942
simulated,last_four,0.5901352171145342,0.6302599617927428
simulated,last_four,0.5904335847966655,0.630319730321502
simulated,last_four,0.5907320050503904,0.6304844423178623
simulated,last_four,0.5910304779208226,0.6307719413251704
simulated,last_four,0.5913290034531196,0.6308273843806256
simulated,last_four,0.5916275816924804,0.6312409371859541
simulated,last_four,0.5919262126841478,0.6314855502836744
simulated,last_four,0.5922248964734067,0.6315213049294586
simulated,last_four,0.5925236331055853,0.631713588546883
