source,aggregation,value
empirical,last_four,11.077038075200605
empirical,last_four,24.6098383466318
empirical,last_four,13.390882547860041
empirical,last_four,32.16586956990609
empirical,last_four,14.315138841254292
empirical,last_four,33.09348484256694
empirical,last_four,31.30643648459867
empirical,last_four,47.54031379549873
empirical,last_four,78.91108636267604
empirical,last_four,7.770077177443728
empirical,last_four,12.13008502031879
empirical,last_four,0.0
empirical,last_four,1.5558980742087662
empirical,last_four,41.15592577155394
empirical,last_four,1.5558980742087662
empirical,last_four,48.701056500729585
empirical,last_four,6.579491729662161
empirical,last_four,17.988742553725793
empirical,last_four,44.06434706335677
empirical,last_four,9.724765618642994
empirical,last_four,88.97835496519488
empirical,last_four,21.09516701119956
empirical,last_four,14.442395784178741
empirical,last_four,13.19043698794843
empirical,last_four,59.409020508252254
empirical,last_four,10.423533247005025
empirical,last_four,7.8832372644324415
empirical,last_four,30.848409621239185
empirical,last_four,27.791701844290888
empirical,last_four,4.026009535573256
empirical,last_four,19.70702166036236
empirical,last_four,36.35229436399614
empirical,last_four,19.813220217013168
empirical,last_four,8.760217065313686
empirical,last_four,42.36302221882126
empirical,last_four,1.4510313998257118
empirical,last_four,37.886019094632324
empirical,last_four,36.69227534888029
empirical,last_four,4.03038737318327
empirical,last_four,53.32730261762047
empirical,last_four,4.601123923672251
empirical,last_four,12.067177963070563
empirical,last_four,13.671713888199747
empirical,last_four,14.64735159011732
empirical,last_four,3.2755073691327623
empirical,last_four,26.433270417850075
empirical,last_four,64.53601700140099
empirical,last_four,21.9865269475417
empirical,last_four,9.670593807974495
empirical,last_four,10.149994375054133
empirical,last_four,7.839489700113306
empirical,last_four,2.67380167321914
empirical,last_four,22.185529679025322
empirical,last_four,13.387906010632564
empirical,last_four,17.533236269644526
empirical,last_four,28.095188120770633
empirical,last_four,28.72166173115345
empirical,last_four,8.707832874966186
empirical,last_four,15.314135140370059
empirical,last_four,28.89227835161193
empirical,last_four,14.577048629986143
empirical,last_four,5.520582590460509
empirical,last_four,24.170923601773836
empirical,last_four,8.070149586706298
empirical,last_four,8.810861923833595
empirical,last_four,10.976815295244798
empirical,last_four,0.0
empirical,last_four,36.09087967315108
empirical,last_four,16.186076375379375
empirical,last_four,17.720879690538982
empirical,last_four,9.952245341523248
empirical,last_four,40.063068652642414
empirical,last_four,7.555589324752056
empirical,last_four,57.206569632544195
empirical,last_four,10.04958246462307
empirical,last_four,3.7547535231094753
empirical,last_four,9.2695742702482
empirical,last_four,12.291886694981276
empirical,last_four,14.479711506886318
empirical,last_four,24.32884841159778
empirical,last_four,4.4302199226347465
empirical,last_four,12.234727165930067
empirical,last_four,31.34077567007877
empirical,last_four,52.78471276430566
empirical,last_four,13.420984128427662
empirical,last_four,0.0
empirical,last_four,8.670405661963727
empirical,last_four,25.646599921932296
empirical,last_four,27.40679587767491
empirical,last_four,3.239634474853176
empirical,last_four,19.77588179206555
empirical,last_four,10.430429028680404
empirical,last_four,2.9020627996514237
empirical,last_four,26.50948286687781
empirical,last_four,44.362783242348975
empirical,last_four,20.768907336791493
empirical,last_four,26.74742591023999
empirical,last_four,0.0
empirical,last_four,12.10151714855066
empirical,last_four,9.11280995128089
empirical,last_four,11.186559256684378
empirical,last_four,23.703817629642952
empirical,last_four,21.360053337158888
empirical,last_four,23.476428787134196
empirical,last_four,24.152138808378457
empirical,last_four,31.935704871465976
empirical,last_four,3.441802874039536
empirical,last_four,2.7745235004123305
empirical,last_four,45.17487090120828
empirical,last_four,9.593139512212078
empirical,last_four,61.02400941733404
empirical,last_four,17.58776055353107
empirical,last_four,17.720026895999197
empirical,last_four,29.982641019437693
empirical,last_four,11.63511979125732
empirical,last_four,23.406034946631518
empirical,last_four,10.148460666254648
empirical,last_four,44.10085074366155
empirical,last_four,34.71199557314037
empirical,last_four,34.839397788327986
empirical,last_four,18.579252389457526
empirical,last_four,0.0
empirical,last_four,34.67919009645976
empirical,last_four,49.92742396241925
empirical,last_four,26.575457341725006
empirical,last_four,12.23319345713058
empirical,last_four,41.429298446580404
empirical,last_four,41.90007486391074
empirical,last_four,5.655235436267909
empirical,last_four,12.231750628702589
empirical,last_four,0.0
empirical,last_four,20.990433985216786
empirical,last_four,15.455225680009727
empirical,last_four,4.149360403244606
empirical,last_four,3.4402691652400477
empirical,last_four,13.488408801435126
empirical,last_four,22.308276375922805
empirical,last_four,40.90616828321582
empirical,last_four,35.625849334762265
empirical,last_four,25.62119034813464
empirical,last_four,12.283400227513075
empirical,last_four,78.36370844555267
empirical,last_four,4.307260144681418
empirical,last_four,3.8261882367092825
empirical,last_four,13.21882309897357
empirical,last_four,16.61937199274328
empirical,last_four,6.814745616375884
empirical,last_four,11.803373884523577
empirical,last_four,16.432391930111393
empirical,last_four,20.03183850634244
empirical,last_four,38.97033780763163
empirical,last_four,17.62209973901117
empirical,last_four,31.75361563566046
empirical,last_four,13.22179963620105
empirical,last_four,54.417756165817735
empirical,last_four,5.707255323596257
empirical,last_four,26.976439341919733
empirical,last_four,5.936063828899988
empirical,last_four,60.82412079853436
empirical,last_four,18.847115252644333
empirical,last_four,112.45935055616752
empirical,last_four,13.626227314945265
empirical,last_four,11.106957895025232
empirical,last_four,13.482356430122014
empirical,last_four,2.524241630437853
empirical,last_four,42.11561169661246
empirical,last_four,47.8682751363517
empirical,last_four,35.4030008299424
empirical,last_four,18.114302744854093
empirical,last_four,21.056317579692493
empirical,last_four,3.8155950044609117
empirical,last_four,33.5543973627824
empirical,last_four,61.29196316089235
empirical,last_four,3.474699231091642
empirical,last_four,48.89127450118708
empirical,last_four,31.113295947198516
empirical,last_four,15.269594245818599
empirical,last_four,44.27979118332423
empirical,last_four,1.0589091392016494
empirical,last_four,19.60348686824706
empirical,last_four,4.355695282534713
empirical,last_four,22.184086850597332
empirical,last_four,38.88048746778626
empirical,last_four,17.723856227766465
empirical,last_four,43.43787345297396
empirical,last_four,9.156557515600026
empirical,last_four,21.37644479089262
empirical,last_four,25.386223841999936
empirical,last_four,26.41972340740393
empirical,last_four,29.719288402277854
empirical,last_four,2.805192523944833
empirical,last_four,12.231750628702589
empirical,last_four,11.240167912404639
empirical,last_four,7.903287194823136
empirical,last_four,22.183995970225837
empirical,last_four,33.02453383049225
empirical,last_four,23.400172752548055
empirical,last_four,0.0
empirical,last_four,7.666877860260442
empirical,last_four,22.810638344152878
empirical,last_four,73.20226572826672
empirical,last_four,23.46885112350825
empirical,last_four,2.9020627996514237
empirical,last_four,12.70984343548825
empirical,last_four,35.109126062516
empirical,last_four,10.258082199214908
empirical,last_four,1.2315514575691924
empirical,last_four,22.291329474365146
empirical,last_four,27.336607960985692
empirical,last_four,10.10525186522247
empirical,last_four,23.976024045843964
empirical,last_four,56.56702797284514
empirical,last_four,83.23827205095431
empirical,last_four,24.16393741971949
empirical,last_four,9.916372447243662
empirical,last_four,7.765657811788256
empirical,last_four,8.9263234397452
empirical,last_four,15.465432029100805
empirical,last_four,18.024873465581635
empirical,last_four,13.971027332303045
empirical,last_four,32.472935375310925
empirical,last_four,1.1937511154843088
empirical,last_four,12.467004515416313
empirical,last_four,1.0903626678257634
empirical,last_four,28.573450811794025
empirical,last_four,3.349113403267004
empirical,last_four,49.662338940206936
empirical,last_four,30.980085929819104
empirical,last_four,9.694153299856062
empirical,last_four,38.38569016598337
empirical,last_four,20.341029876646935
empirical,last_four,3.349113403267004
empirical,last_four,94.3200314300001
empirical,last_four,48.60218566883028
empirical,last_four,10.020671010611183
empirical,last_four,79.9522459715134
empirical,last_four,7.702750754540029
empirical,last_four,6.646818152565858
empirical,last_four,16.859530454392964
empirical,last_four,10.529948283703474
empirical,last_four,10.093194221037361
empirical,last_four,8.7624267859803
empirical,last_four,51.63650300734554
empirical,last_four,24.11725111687355
empirical,last_four,2.464956526731032
empirical,last_four,26.019632801051692
empirical,last_four,37.223490829226925
empirical,last_four,38.95367608477342
empirical,last_four,5.707255323596257
empirical,last_four,3.945007084465863
empirical,last_four,14.25973624719538
empirical,last_four,5.933771813516388
empirical,last_four,9.415245606409808
empirical,last_four,27.66717195760727
empirical,last_four,13.420893248056165
empirical,last_four,11.105515066597238
empirical,last_four,17.771209268021906
empirical,last_four,17.880085483790324
empirical,last_four,24.752587713746706
empirical,last_four,17.884009527743018
empirical,last_four,2.216598229931113
empirical,last_four,10.048048755823583
empirical,last_four,58.47727743160357
empirical,last_four,42.954381398717146
empirical,last_four,8.42511429705868
empirical,last_four,10.080945112875687
empirical,last_four,15.44290811215913
empirical,last_four,5.652258899040429
empirical,last_four,13.420893248056165
empirical,last_four,8.743654446330329
empirical,last_four,10.014515468277676
empirical,last_four,6.778494461145779
empirical,last_four,7.704193582968021
empirical,last_four,5.522025418888502
empirical,last_four,8.355068688164401
empirical,last_four,4.395789856783152
empirical,last_four,0.0
empirical,last_four,7.023056220492462
empirical,last_four,7.202045352320775
empirical,last_four,14.37804589850252
empirical,last_four,3.40668079401508
empirical,last_four,6.014458139999892
empirical,last_four,21.322737614451313
empirical,last_four,4.6013285322028015
empirical,last_four,58.59611250222437
empirical,last_four,211.0798727196739
empirical,last_four,22.115226718894142
empirical,last_four,11.273064269456745
empirical,last_four,17.9872997252978
empirical,last_four,28.92850233741009
empirical,last_four,27.96946488664567
empirical,last_four,37.42501569404536
empirical,last_four,9.197450220738512
empirical,last_four,46.52024028470657
empirical,last_four,17.513899928876384
empirical,last_four,28.593420012355296
empirical,last_four,9.128590089035324
empirical,last_four,3.906874563192786
empirical,last_four,11.17726085515641
empirical,last_four,8.960662625225298
empirical,last_four,20.96502441141913
empirical,last_four,3.736161937977755
empirical,last_four,3.3384144263809903
empirical,last_four,5.5220254188885
empirical,last_four,9.710247761652024
empirical,last_four,9.0609762855526
empirical,last_four,10.115375178727282
empirical,last_four,7.21174752017785
empirical,last_four,6.0479481905139965
empirical,last_four,34.90462532525979
empirical,last_four,52.453956352193046
empirical,last_four,10.857211595091346
empirical,last_four,93.82169968958169
empirical,last_four,27.801915683786163
empirical,last_four,9.120066631363873
empirical,last_four,37.88132708786237
empirical,last_four,29.05227388673908
empirical,last_four,16.468920894308674
empirical,last_four,1.6728094678460528
empirical,last_four,19.245688107037353
empirical,last_four,22.75467823013379
empirical,last_four,33.42127822577449
empirical,last_four,28.56204120805703
empirical,last_four,13.745530815472028
empirical,last_four,5.169050783766578
empirical,last_four,13.325089833755833
empirical,last_four,58.54108203301561
empirical,last_four,17.717903153311504
empirical,last_four,3.986639808864136
empirical,last_four,5.829305105008153
empirical,last_four,16.826634097340857
empirical,last_four,2.209297097449406
empirical,last_four,23.071314082361702
empirical,last_four,3.4057408492846903
empirical,last_four,26.77168391220598
empirical,last_four,23.998617956738606
empirical,last_four,19.90160502619051
empirical,last_four,10.355139311467974
empirical,last_four,4.776742779267273
empirical,last_four,13.489662499387856
empirical,last_four,45.658981928932036
empirical,last_four,7.114877244471259
empirical,last_four,7.097123195862741
empirical,last_four,22.24681214710257
empirical,last_four,15.604504240563674
empirical,last_four,14.746222422016631
empirical,last_four,41.32591736865413
empirical,last_four,6.181075225405739
empirical,last_four,25.25896689907549
empirical,last_four,131.3324189261457
empirical,last_four,5.009346119945221
empirical,last_four,18.25724559779664
empirical,last_four,34.822227269685435
empirical,last_four,23.95347819091261
empirical,last_four,18.015685836322938
empirical,last_four,27.751788238912653
empirical,last_four,18.221019903212035
empirical,last_four,19.52132513405763
empirical,last_four,16.530294242757414
empirical,last_four,1.2712054112467233
empirical,last_four,52.14508185298682
empirical,last_four,0.0
empirical,last_four,14.547128810161515
empirical,last_four,6.7455981040936726
empirical,last_four,1.4025962619724175
empirical,last_four,22.246812147102567
empirical,last_four,4.497735476013705
empirical,last_four,58.44987974511374
empirical,last_four,0.0
empirical,last_four,3.83543984959298
empirical,last_four,20.782402672445638
empirical,last_four,42.936464814996626
empirical,last_four,6.646818152565858
empirical,last_four,56.000394002111584
empirical,last_four,145.5986173937589
empirical,last_four,23.0723793693405
empirical,last_four,19.073152147096597
empirical,last_four,21.672418030463554
empirical,last_four,14.000068784230143
empirical,last_four,9.19745022073851
empirical,last_four,19.708353542630114
empirical,last_four,20.132061286298246
empirical,last_four,0.0
empirical,last_four,8.941347383832241
empirical,last_four,4.6716160142786896
empirical,last_four,18.847465746609963
empirical,last_four,19.771371546038583
empirical,last_four,21.125177711395683
empirical,last_four,15.276801737727617
empirical,last_four,25.785763013766665
empirical,last_four,8.957686087997818
empirical,last_four,24.234578706096933
empirical,last_four,15.455020824521656
empirical,last_four,21.37644479089262
empirical,last_four,31.686269508898963
empirical,last_four,6.460421059025351
empirical,last_four,29.735898360330292
empirical,last_four,19.868617788766908
empirical,last_four,33.57604986305007
empirical,last_four,23.813915673657494
empirical,last_four,4.4579608738601895
empirical,last_four,25.583692864684068
empirical,last_four,6.646818152565858
empirical,last_four,7.868857128971542
empirical,last_four,33.49696502968946
empirical,last_four,5.5505024102851355
empirical,last_four,14.416895330009584
empirical,last_four,6.645375324137866
empirical,last_four,11.98226302318097
empirical,last_four,35.93412542991755
empirical,last_four,16.69342407996145
empirical,last_four,109.67792547240936
empirical,last_four,14.080755110713651
empirical,last_four,31.07075940950704
empirical,last_four,10.72128547796388
empirical,last_four,20.452283190080145
empirical,last_four,20.933570882795014
empirical,last_four,0.0
empirical,last_four,17.846602924663944
empirical,last_four,13.286240402248765
empirical,last_four,13.555546093863565
empirical,last_four,25.54791085077598
empirical,last_four,107.50489025304694
empirical,last_four,29.230444174929918
empirical,last_four,7.801530706067843
empirical,last_four,10.496123492680853
empirical,last_four,7.363970956996445
empirical,last_four,1.5020676207365846
empirical,last_four,4.069757099892392
empirical,last_four,15.50428146060787
empirical,last_four,24.502441569283736
empirical,last_four,15.540245235258952
empirical,last_four,3.8194273867743007
empirical,last_four,11.008177943497419
empirical,last_four,1.9510284956776276
empirical,last_four,2.7745235004123305
empirical,last_four,30.02326753604533
empirical,last_four,9.857972495331481
empirical,last_four,5.652258899040429
empirical,last_four,7.265384824146301
empirical,last_four,3.3054271889573865
empirical,last_four,28.762044871460002
empirical,last_four,12.430753360186207
empirical,last_four,10.699611778681893
empirical,last_four,14.613012404637223
empirical,last_four,1.2315514575691924
empirical,last_four,14.415452501581596
empirical,last_four,32.66935908527784
empirical,last_four,15.226558446479505
empirical,last_four,4.235291162166948
empirical,last_four,21.63589981073034
empirical,last_four,19.180416154437268
empirical,last_four,14.349568907105887
empirical,last_four,1.5020676207365846
empirical,last_four,2.588137157533322
empirical,last_four,2.588137157533322
empirical,last_four,37.7484775542775
empirical,last_four,6.5780489012341645
empirical,last_four,13.392416256659532
empirical,last_four,8.924789730945712
empirical,last_four,57.341888248759965
empirical,last_four,15.538620646087967
empirical,last_four,1.2712054112467233
empirical,last_four,28.104117732453076
empirical,last_four,43.137114232735044
empirical,last_four,25.140507707044947
empirical,last_four,46.242201972236366
empirical,last_four,5.347917542372341
empirical,last_four,63.4830635896997
empirical,last_four,26.67568012168082
empirical,last_four,64.33705886681062
empirical,last_four,16.530294242757414
empirical,last_four,90.79897066696637
empirical,last_four,6.7455981040936726
empirical,last_four,3.3039843605293964
empirical,last_four,36.14737468290291
empirical,last_four,7.804507243295323
empirical,last_four,10.461898035359809
empirical,last_four,7.348160532473932
empirical,last_four,8.759825702922722
empirical,last_four,21.056317579692497
empirical,last_four,14.547128810161515
empirical,last_four,17.71646032488351
empirical,last_four,7.956244167984732
empirical,last_four,8.92334690251772
empirical,last_four,11.139945132448833
empirical,last_four,37.076687585084244
empirical,last_four,21.212603415759638
empirical,last_four,13.323556124956344
empirical,last_four,1.0589091392016494
empirical,last_four,20.46907094389048
empirical,last_four,39.77617588941238
empirical,last_four,12.373115640693905
empirical,last_four,6.7111680382420795
empirical,last_four,12.132970677174775
empirical,last_four,16.961286943148256
empirical,last_four,23.534825598355457
empirical,last_four,80.00893581375625
empirical,last_four,11.074061537973124
empirical,last_four,157.777915423663
empirical,last_four,35.523283759179606
empirical,last_four,46.241874460894756
empirical,last_four,2.8586533207007143
empirical,last_four,7.275907719160504
empirical,last_four,2.8536276617981287
empirical,last_four,13.215785129672575
empirical,last_four,4.706250688660834
empirical,last_four,51.66742032220516
empirical,last_four,5.587909013364209
empirical,last_four,17.921416130822095
empirical,last_four,13.229286419455496
empirical,last_four,28.211802058274735
empirical,last_four,35.673857581120465
empirical,last_four,24.432047728781065
empirical,last_four,2.9530990205622984
empirical,last_four,2.213621692703633
empirical,last_four,8.006864772956941
empirical,last_four,54.6093629944184
empirical,last_four,22.757983071683324
empirical,last_four,33.018996129638104
empirical,last_four,23.302744749076737
empirical,last_four,7.606772288710129
empirical,last_four,20.661257178221188
empirical,last_four,34.704599670257416
empirical,last_four,17.032609219622994
empirical,last_four,24.976205890785423
empirical,last_four,24.367697843104843
empirical,last_four,30.37757906480596
empirical,last_four,20.08050187199528
empirical,last_four,32.199148368997314
empirical,last_four,13.595872750639275
empirical,last_four,31.406568384182986
empirical,last_four,15.344128160631318
empirical,last_four,10.95737343454218
empirical,last_four,30.085749456249484
empirical,last_four,50.056123733771685
empirical,last_four,9.066236177891687
empirical,last_four,10.284647220861533
empirical,last_four,28.931127783118995
empirical,last_four,37.6847700334135
empirical,last_four,31.83692491993816
empirical,last_four,20.899137348812513
empirical,last_four,19.45236675225068
empirical,last_four,12.6031910700232
empirical,last_four,21.324885595179452
empirical,last_four,3.3384144263809903
empirical,last_four,4.817913397585446
empirical,last_four,2.7745235004123305
empirical,last_four,18.974372195568783
empirical,last_four,60.87058120966817
empirical,last_four,9.164652113790169
empirical,last_four,32.005858933192144
empirical,last_four,10.018128935998956
empirical,last_four,8.959219796797306
empirical,last_four,6.610945258286272
empirical,last_four,5.553478947512616
empirical,last_four,40.805086456014706
empirical,last_four,21.1222011741682
empirical,last_four,2.1821681640795187
empirical,last_four,23.307254995103698
empirical,last_four,48.16280864102116
empirical,last_four,8.827543488217385
empirical,last_four,57.61394008276538
empirical,last_four,10.361470646873453
empirical,last_four,67.93473349513681
empirical,last_four,23.771234932918155
empirical,last_four,15.188758104394621
empirical,last_four,8.034963503403056
empirical,last_four,16.804218032109073
empirical,last_four,13.52264973681146
empirical,last_four,33.69397819125578
empirical,last_four,24.38760687024947
empirical,last_four,2.7745235004123305
empirical,last_four,47.33967267174654
empirical,last_four,58.37330597684692
empirical,last_four,4.241011919610539
empirical,last_four,26.80582272146125
empirical,last_four,1.1232590248778695
empirical,last_four,11.03818864369354
empirical,last_four,15.43695503770417
empirical,last_four,13.130506467927683
empirical,last_four,42.515150868379195
empirical,last_four,21.717914060149546
empirical,last_four,8.61449738233161
empirical,last_four,22.083773190270026
empirical,last_four,16.79373774028875
empirical,last_four,8.826009779417898
empirical,last_four,23.473452249906714
empirical,last_four,35.96711266734115
empirical,last_four,21.055754382345455
empirical,last_four,21.631882991738173
empirical,last_four,16.96119606277676
empirical,last_four,26.41377033294897
empirical,last_four,7.629211238201082
empirical,last_four,48.349696440984914
empirical,last_four,27.837788578065755
empirical,last_four,17.88247581894353
empirical,last_four,86.92505965793691
empirical,last_four,25.239771303959667
empirical,last_four,4.063429644322265
empirical,last_four,33.48409440265122
empirical,last_four,8.863416382496972
empirical,last_four,4.90501147747577
empirical,last_four,6.4040731232966435
empirical,last_four,19.971817105950194
empirical,last_four,66.90685792545975
empirical,last_four,3.8593425687800456
empirical,last_four,9.599759168522958
empirical,last_four,74.02879265113677
empirical,last_four,28.892187471240437
empirical,last_four,8.828986316645377
empirical,last_four,58.638447637213304
empirical,last_four,2.502756868815916
empirical,last_four,29.154188140343777
empirical,last_four,53.77438295836819
empirical,last_four,5.523051497407255
empirical,last_four,57.286146699557825
empirical,last_four,28.89428785196438
empirical,last_four,19.90016219776252
empirical,last_four,8.314199845992167
empirical,last_four,14.614455233065215
empirical,last_four,145.0753099020257
empirical,last_four,14.21933542695396
empirical,last_four,9.883476090191555
empirical,last_four,15.69733111763653
empirical,last_four,6.460909551684536
empirical,last_four,29.539654038567427
empirical,last_four,5.487686233408403
empirical,last_four,21.223957662923496
empirical,last_four,1.2315514575691942
empirical,last_four,42.051170930564744
empirical,last_four,14.548662518961
empirical,last_four,12.399299831562095
empirical,last_four,3.0041352414731692
empirical,last_four,26.545915063349582
empirical,last_four,20.3938801946586
empirical,last_four,31.143306647394635
empirical,last_four,10.943828057821197
empirical,last_four,0.0
empirical,last_four,3.272530831905282
empirical,last_four,42.80192494664454
empirical,last_four,30.60950298886013
empirical,last_four,5.4891290618363975
empirical,last_four,11.669884901250608
empirical,last_four,3.20818094622906
empirical,last_four,2.209297097449406
empirical,last_four,11.619382517558723
empirical,last_four,36.69371817730828
empirical,last_four,66.41309745995763
empirical,last_four,10.18423531043047
empirical,last_four,6.479268949706352
empirical,last_four,6.340271128526567
empirical,last_four,56.92954809171138
empirical,last_four,1.9510284956776276
empirical,last_four,1.7363789006703432
empirical,last_four,2.4119594510180393
empirical,last_four,0.0
empirical,last_four,24.963354089499205
empirical,last_four,12.705687079299341
empirical,last_four,75.99161725888145
empirical,last_four,22.68996985079978
empirical,last_four,18.778255120941143
empirical,last_four,35.40397124591807
empirical,last_four,7.131553261714336
empirical,last_four,38.27548371822022
empirical,last_four,3.581253346452926
empirical,last_four,75.23400375968302
empirical,last_four,26.704066232705955
empirical,last_four,5.2896183066574505
empirical,last_four,25.464475659512203
empirical,last_four,10.627722717223072
empirical,last_four,25.62109946776314
empirical,last_four,4.161778223908963
empirical,last_four,65.62881092219007
empirical,last_four,6.646818152565858
empirical,last_four,19.115588497730048
empirical,last_four,8.247391876306377
empirical,last_four,10.085455358902655
empirical,last_four,1.8037250274318477
empirical,last_four,20.034056595457937
empirical,last_four,14.514232453109408
empirical,last_four,25.62119034813464
empirical,last_four,32.94240751258906
empirical,last_four,40.10821899487435
empirical,last_four,33.418559822731005
empirical,last_four,3.3713107834330973
empirical,last_four,20.090984278064123
empirical,last_four,21.520115756763946
empirical,last_four,19.754216124676525
empirical,last_four,11.006735115069425
empirical,last_four,73.22515944888933
empirical,last_four,29.091190202724054
empirical,last_four,5.622339079215803
empirical,last_four,14.544152272934035
empirical,last_four,13.322653251165967
empirical,last_four,24.49486390565779
empirical,last_four,6.847846581958542
empirical,last_four,20.562881868482698
empirical,last_four,34.48462224427742
empirical,last_four,2.425302573053501
empirical,last_four,20.602073670619514
empirical,last_four,8.85918614731676
empirical,last_four,3.5863619400162534
empirical,last_four,5.029194032625169
empirical,last_four,38.574026931368365
empirical,last_four,5.898263486815106
empirical,last_four,16.76219333129314
empirical,last_four,18.84746574660996
empirical,last_four,0.0
empirical,last_four,25.817125662019283
empirical,last_four,1.0589091392016476
empirical,last_four,11.077038075200605
empirical,last_four,6.9525641298860235
empirical,last_four,45.7382035793441
empirical,last_four,13.060028456266938
empirical,last_four,26.621702676115028
empirical,last_four,11.04558454657649
empirical,last_four,9.883476090191555
empirical,last_four,26.30886225543663
empirical,last_four,59.62855904398539
empirical,last_four,21.222423954124007
empirical,last_four,9.388755374088904
empirical,last_four,21.01891097661342
empirical,last_four,18.690196529105606
empirical,last_four,12.300610760405776
empirical,last_four,7.057690894874606
empirical,last_four,10.34724839172589
empirical,last_four,0.0
empirical,last_four,19.010158161478316
empirical,last_four,12.537496606022753
empirical,last_four,10.978258123672791
empirical,last_four,35.0277357966255
empirical,last_four,14.186168502779243
empirical,last_four,8.76310272216967
empirical,last_four,4.601123923672251
empirical,last_four,23.476337906762698
empirical,last_four,22.314229450377763
empirical,last_four,12.234727165930067
empirical,last_four,20.129084749070767
empirical,last_four,23.43604564682764
empirical,last_four,39.040549887391315
empirical,last_four,30.05150115114088
empirical,last_four,6.548038201038045
empirical,last_four,6.712701747041568
empirical,last_four,16.59617783723312
empirical,last_four,9.26794231134495
empirical,last_four,33.72789964009687
empirical,last_four,4.706250688660834
empirical,last_four,13.588729831494696
empirical,last_four,40.19385597972246
empirical,last_four,5.48669838273365
empirical,last_four,25.519433859379347
empirical,last_four,8.662367768254525
empirical,last_four,14.644375052889842
empirical,last_four,13.595872750639275
empirical,last_four,82.38963372855048
empirical,last_four,5.423245467360688
empirical,last_four,3.407372808187942
empirical,last_four,31.93420437258009
empirical,last_four,4.635553989523845
empirical,last_four,21.02630687949637
empirical,last_four,4.890259099784531
empirical,last_four,27.046615567452527
empirical,last_four,17.987208844926304
empirical,last_four,7.396607897523134
empirical,last_four,32.007411677298386
empirical,last_four,17.246708353855773
empirical,last_four,25.359189679031296
empirical,last_four,25.65850607084222
empirical,last_four,29.982641019437693
empirical,last_four,12.297634223178296
empirical,last_four,25.850203779814382
empirical,last_four,49.24929769795987
empirical,last_four,20.29663395193027
empirical,last_four,13.455232433536262
empirical,last_four,19.13894486120081
empirical,last_four,89.71872786589034
empirical,last_four,20.034724163198423
empirical,last_four,38.97764283014309
empirical,last_four,5.655424566743169
empirical,last_four,24.844503289896966
empirical,last_four,31.17313558684777
empirical,last_four,2.5424108224934465
empirical,last_four,6.8815904591363894
empirical,last_four,6.698226806534011
empirical,last_four,0.0
empirical,last_four,4.39732356558264
empirical,last_four,79.68859665539904
empirical,last_four,43.44536023622841
empirical,last_four,32.22906818882194
empirical,last_four,20.129084749070767
empirical,last_four,1.193751115484307
empirical,last_four,26.483982412708652
empirical,last_four,22.54932693213965
empirical,last_four,25.784411065710167
empirical,last_four,11.17284148950094
empirical,last_four,23.19825413907072
empirical,last_four,65.8747587198777
empirical,last_four,42.384262545820036
empirical,last_four,18.217432681278577
empirical,last_four,21.385462910956544
empirical,last_four,26.60979652720511
empirical,last_four,29.86977257430525
empirical,last_four,15.196684172924964
empirical,last_four,4.706250688660835
empirical,last_four,45.75334251480439
empirical,last_four,31.028990615908647
empirical,last_four,26.123173948698415
empirical,last_four,10.016686107570964
empirical,last_four,3.1767274176049485
empirical,last_four,1.35658569996413
empirical,last_four,63.46962107894489
empirical,last_four,28.594404788229
empirical,last_four,0.0
empirical,last_four,10.642420875987607
empirical,last_four,4.4646499884863395
empirical,last_four,44.16466072368408
empirical,last_four,1.7363789006703432
empirical,last_four,41.2615674829779
empirical,last_four,28.213199814657187
empirical,last_four,51.03291464430373
empirical,last_four,9.094061773079964
empirical,last_four,7.6039708030122135
empirical,last_four,39.90045629510935
empirical,last_four,86.81130613990021
empirical,last_four,64.47177061326416
empirical,last_four,18.3011666967667
empirical,last_four,6.6516858068632505
empirical,last_four,18.87405853524148
empirical,last_four,26.81107249561606
empirical,last_four,1.6127345025966606
empirical,last_four,5.655424566743169
empirical,last_four,15.805040680846785
empirical,last_four,7.064431447341185
empirical,last_four,12.13450438597426
empirical,last_four,12.33350711745788
empirical,last_four,29.3096393029048
empirical,last_four,7.894862313470382
empirical,last_four,42.38942763425423
empirical,last_four,23.305812166675707
empirical,last_four,35.44473591830545
empirical,last_four,22.628665839670795
empirical,last_four,15.507257997835351
empirical,last_four,13.157540630896328
empirical,last_four,50.15192714807202
empirical,last_four,9.91492961881567
empirical,last_four,32.17067137760068
empirical,last_four,27.478632546605578
empirical,last_four,13.289216939476246
empirical,last_four,10.497755451584105
empirical,last_four,3.0041352414731692
empirical,last_four,16.591667591206154
empirical,last_four,12.195877734423002
empirical,last_four,36.696785594907254
empirical,last_four,13.253253164825164
empirical,last_four,5.487686233408403
empirical,last_four,6.645284443766371
empirical,last_four,13.034925342092768
empirical,last_four,26.232816950583633
empirical,last_four,6.444588259616354
empirical,last_four,6.568420358066703
empirical,last_four,30.664630709431243
empirical,last_four,34.551842273163814
empirical,last_four,10.708950960398507
empirical,last_four,34.64476003060817
empirical,last_four,26.843229324540324
empirical,last_four,2.5443895932141887
empirical,last_four,5.655235436267909
empirical,last_four,18.746801592317034
empirical,last_four,59.20550753074167
empirical,last_four,14.18876958583682
empirical,last_four,37.45782117072597
empirical,last_four,0.0
empirical,last_four,24.470111884156083
