source,value
simulated,23.453824326772473
simulated,54.22594340318875
simulated,70.86473376862898
simulated,58.90698064304788
simulated,46.13834464023357
simulated,26.937615249879116
simulated,45.74751204644066
simulated,54.78904280992757
simulated,17.617163143927044
simulated,21.14756078063705
simulated,96.6118907305249
simulated,28.307327852353666
simulated,21.582272810148833
simulated,35.22151115822135
simulated,91.19099466956612
simulated,41.38818028829208
simulated,48.76362937968142
simulated,24.62365887481597
simulated,33.59582311672356
simulated,44.40704167526863
simulated,22.029665817995863
simulated,41.5683702109796
simulated,12.925303707153002
simulated,19.739628378425333
simulated,20.986326716965554
simulated,22.523933418660427
simulated,12.92080857441277
simulated,66.723097142647
simulated,43.707462699535675
simulated,43.83789129955407
simulated,23.177101335436717
simulated,102.62615693991354
simulated,11.39253837618547
simulated,17.731251959720474
simulated,22.048419292202983
simulated,23.970505547665205
simulated,24.803750123696002
simulated,27.906189793108812
simulated,28.911824251271216
simulated,34.68409098514339
simulated,37.088805476260816
simulated,4.536338375964731
simulated,51.859513457611286
simulated,81.5508808782969
simulated,23.451238645558867
simulated,51.086287507649516
simulated,39.51437029797981
simulated,47.88352212111967
simulated,50.46541095492727
simulated,16.990952438367653
simulated,32.518809622026495
simulated,30.23407545552154
simulated,46.35679318353405
simulated,15.098137908042574
simulated,38.15657956410424
simulated,56.37842429911479
simulated,31.686287520686225
simulated,35.164700234219524
simulated,31.10654459201737
simulated,34.82285158160024
simulated,45.72981325305543
simulated,35.102846663276765
simulated,28.92573315054893
simulated,54.46607595579776
simulated,32.004676862459824
simulated,50.725815017020594
simulated,22.24529622326728
simulated,16.77307026059702
simulated,62.257535632458456
simulated,29.06413717019637
simulated,20.486223213383415
simulated,39.36882084214089
simulated,25.953814846366726
simulated,28.3202635541846
simulated,21.12320615389614
simulated,29.119941173805906
simulated,58.4978430848689
simulated,33.894138201957205
simulated,90.67620259658169
simulated,35.94800667159041
simulated,61.592492183756136
simulated,67.10041997591965
simulated,116.17125222746223
simulated,34.79080227167263
simulated,37.21774358184719
simulated,32.183568956515245
simulated,71.6332203565178
simulated,15.83756172827231
simulated,44.6507725514979
simulated,34.02375684150455
simulated,23.27950457279887
simulated,13.71047927255559
simulated,15.212400178940921
simulated,35.71676397601674
simulated,34.55867765336152
simulated,19.58384597596256
simulated,29.947233348162246
simulated,23.695948596049796
simulated,12.77809431754024
simulated,34.58255416605187
simulated,51.18160330830361
simulated,26.491113698838213
simulated,20.322691575871204
simulated,41.31785066113771
simulated,48.90197401894298
simulated,15.170462783751951
simulated,55.41959001249138
simulated,50.379071077394684
simulated,23.519377179739834
simulated,46.31638514190118
simulated,35.15953701853583
simulated,54.09585236131897
simulated,72.58385957137945
simulated,37.59184555508554
simulated,22.893967247715164
simulated,29.0735388087969
simulated,63.152532980454346
simulated,108.3806989711336
simulated,21.903304728587656
simulated,38.69399829115112
simulated,8.946325092641466
simulated,86.71309220616033
simulated,26.116754110656274
simulated,29.661290102128458
simulated,32.99014461626735
simulated,71.33578561626895
simulated,12.501530564539372
simulated,62.49672120875745
simulated,27.328952246622027
simulated,50.47947054685682
simulated,25.165906695863907
simulated,79.46045982804962
simulated,31.502610589514717
simulated,36.67019210800375
simulated,23.17723256667574
simulated,17.829749656337636
simulated,25.61933348816995
simulated,69.82401939014323
simulated,35.79206004629485
simulated,17.605522683768715
simulated,72.40805585578904
simulated,23.06383973724089
simulated,27.038348843826057
simulated,26.71558097606864
simulated,58.670293359955146
simulated,47.8070335091067
simulated,24.57918802084098
simulated,33.02719889012789
simulated,69.14011866484955
simulated,38.49253696071108
simulated,9.736850048268566
simulated,56.46247219006685
simulated,64.12250649906257
simulated,57.363114118126404
simulated,19.839062469417726
simulated,52.53244498574798
simulated,44.00535173826927
simulated,33.174271406992105
simulated,22.302049978012242
simulated,43.21322147390012
simulated,58.951672908409286
simulated,22.81453510113034
simulated,61.75977810766764
simulated,24.630783235271444
simulated,25.13162691534933
simulated,85.96987663406726
simulated,24.98086629916461
simulated,98.49935167164469
simulated,24.31635589279808
simulated,48.9978768655248
simulated,35.33232385708233
simulated,73.94739464625683
simulated,116.10831395848365
simulated,38.163314366672324
